v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   104.700000                     0.031942          0.472479
   104.800000                     0.031897          0.471808
   104.900000                     0.031846          0.471059
   105.000000                     0.031791          0.470234
   105.100000                     0.031730          0.469332
   105.200000                     0.031664          0.468356
   105.300000                     0.031593          0.467304
   105.400000                     0.031516          0.466180
   105.500000                     0.031436          0.464983
   105.600000                     0.031350          0.463714
   105.700000                     0.031259          0.462376
   105.800000                     0.031164          0.460970
   105.900000                     0.031065          0.459496
   106.000000                     0.030961          0.457957
   106.100000                     0.030852          0.456355
   106.200000                     0.030740          0.454691
   106.300000                     0.030623          0.452968
   106.400000                     0.030503          0.451187
   106.500000                     0.030379          0.449350
   106.600000                     0.030251          0.447460
   106.700000                     0.030120          0.445519
   106.800000                     0.029985          0.443528
   106.900000                     0.029847          0.441492
   107.000000                     0.029707          0.439411
   107.100000                     0.029563          0.437288
   107.200000                     0.029417          0.435126
   107.300000                     0.029268          0.432927
   107.400000                     0.029117          0.430693
   107.500000                     0.028964          0.428428
   107.600000                     0.028809          0.426133
   107.700000                     0.028652          0.423811
   107.800000                     0.028493          0.421464
   107.900000                     0.028333          0.419095
   108.000000                     0.028172          0.416706
   108.100000                     0.028009          0.414300
   108.200000                     0.027845          0.411878
   108.300000                     0.027681          0.409444
   108.400000                     0.027516          0.406999
   108.500000                     0.027350          0.404547
   108.600000                     0.027183          0.402088
   108.700000                     0.027017          0.399625
   108.800000                     0.026850          0.397160
   108.900000                     0.026684          0.394695
   109.000000                     0.026517          0.392232
   109.100000                     0.026351          0.389774
   109.200000                     0.026185          0.387321
   109.300000                     0.026020          0.384876
   109.400000                     0.025855          0.382440
   109.500000                     0.025691          0.380016
   109.600000                     0.025528          0.377604
   109.700000                     0.025366          0.375206
   109.800000                     0.025205          0.372824
   109.900000                     0.025045          0.370458
   110.000000                     0.024887          0.368112
   110.100000                     0.024729          0.365785
   110.200000                     0.024573          0.363478
   110.300000                     0.024419          0.361194
   110.400000                     0.024266          0.358933
   110.500000                     0.024115          0.356696
   110.600000                     0.023965          0.354485
   110.700000                     0.023818          0.352299
   110.800000                     0.023672          0.350141
   110.900000                     0.023528          0.348010
   111.000000                     0.023385          0.345908
   111.100000                     0.023245          0.343836
   111.200000                     0.023107          0.341793
   111.300000                     0.022971          0.339781
   111.400000                     0.022837          0.337800
   111.500000                     0.022706          0.335851
   111.600000                     0.022576          0.333934
   111.700000                     0.022449          0.332050
   111.800000                     0.022323          0.330199
   111.900000                     0.022201          0.328382
   112.000000                     0.022080          0.326598
   112.100000                     0.021962          0.324849
   112.200000                     0.021846          0.323134
   112.300000                     0.021732          0.321453
   112.400000                     0.021621          0.319808
   112.500000                     0.021512          0.318198
   112.600000                     0.021406          0.316623
   112.700000                     0.021301          0.315083
   112.800000                     0.021200          0.313579
   112.900000                     0.021101          0.312111
   113.000000                     0.021004          0.310679
   113.100000                     0.020909          0.309282
   113.200000                     0.020817          0.307922
   113.300000                     0.020728          0.306597
   113.400000                     0.020641          0.305308
   113.500000                     0.020556          0.304055
   113.600000                     0.020474          0.302839
   113.700000                     0.020394          0.301658
   113.800000                     0.020316          0.300513
   113.900000                     0.020241          0.299403
   114.000000                     0.020169          0.298330
   114.100000                     0.020099          0.297292
   114.200000                     0.020031          0.296290
   114.300000                     0.019966          0.295324
   114.400000                     0.019903          0.294393
   114.500000                     0.019842          0.293498
   114.600000                     0.019784          0.292638
   114.700000                     0.019728          0.291813
   114.800000                     0.019675          0.291024
   114.900000                     0.019624          0.290270
   115.000000                     0.019575          0.289550
   115.100000                     0.019529          0.288866
   115.200000                     0.019485          0.288216
   115.300000                     0.019444          0.287601
   115.400000                     0.019404          0.287021
   115.500000                     0.019367          0.286475
   115.600000                     0.019333          0.285964
   115.700000                     0.019301          0.285487
   115.800000                     0.019271          0.285044
   115.900000                     0.019243          0.284636
   116.000000                     0.019218          0.284261
   116.100000                     0.019195          0.283921
   116.200000                     0.019174          0.283614
   116.300000                     0.019156          0.283341
   116.400000                     0.019139          0.283103
   116.500000                     0.019126          0.282897
   116.600000                     0.019114          0.282726
   116.700000                     0.019105          0.282588
   116.800000                     0.019098          0.282484
   116.900000                     0.019093          0.282413
   117.000000                     0.019090          0.282376
   117.100000                     0.019090          0.282372
   117.200000                     0.019092          0.282401
   117.300000                     0.019096          0.282464
   117.400000                     0.019103          0.282560
   117.500000                     0.019112          0.282690
   117.600000                     0.019123          0.282853
   117.700000                     0.019136          0.283050
   117.800000                     0.019151          0.283279
   117.900000                     0.019169          0.283542
   118.000000                     0.019189          0.283839
   118.100000                     0.019212          0.284169
   118.200000                     0.019236          0.284533
   118.300000                     0.019263          0.284930
   118.400000                     0.019292          0.285361
   118.500000                     0.019323          0.285825
   118.600000                     0.019357          0.286323
   118.700000                     0.019393          0.286855
   118.800000                     0.019431          0.287421
   118.900000                     0.019472          0.288021
   119.000000                     0.019515          0.288654
   119.100000                     0.019560          0.289322
   119.200000                     0.019607          0.290025
   119.300000                     0.019657          0.290762
   119.400000                     0.019709          0.291533
   119.500000                     0.019764          0.292339
   119.600000                     0.019821          0.293180
   119.700000                     0.019880          0.294056
   119.800000                     0.019942          0.294967
   119.900000                     0.020006          0.295914
   120.000000                     0.020072          0.296896
   120.100000                     0.020141          0.297914
   120.200000                     0.020212          0.298967
   120.300000                     0.020286          0.300057
   120.400000                     0.020362          0.301183
   120.500000                     0.020440          0.302346
   120.600000                     0.020521          0.303546
   120.700000                     0.020605          0.304783
   120.800000                     0.020691          0.306057
   120.900000                     0.020780          0.307368
   121.000000                     0.020871          0.308718
   121.100000                     0.020965          0.310105
   121.200000                     0.021061          0.311531
   121.300000                     0.021160          0.312996
   121.400000                     0.021262          0.314499
   121.500000                     0.021366          0.316042
   121.600000                     0.021473          0.317625
   121.700000                     0.021583          0.319248
   121.800000                     0.021695          0.320911
   121.900000                     0.021811          0.322614
   122.000000                     0.021929          0.324359
   122.100000                     0.022049          0.326144
   122.200000                     0.022173          0.327972
   122.300000                     0.022299          0.329842
   122.400000                     0.022429          0.331754
   122.500000                     0.022561          0.333709
   122.600000                     0.022696          0.335707
   122.700000                     0.022834          0.337749
   122.800000                     0.022975          0.339836
   122.900000                     0.023119          0.341966
   123.000000                     0.023266          0.344142
   123.100000                     0.023416          0.346363
   123.200000                     0.023569          0.348630
   123.300000                     0.023726          0.350943
   123.400000                     0.023885          0.353303
   123.500000                     0.024048          0.355710
   123.600000                     0.024214          0.358165
   123.700000                     0.024383          0.360668
   123.800000                     0.024556          0.363219
   123.900000                     0.024732          0.365820
   124.000000                     0.024911          0.368470
   124.100000                     0.025093          0.371170
   124.200000                     0.025279          0.373921
   124.300000                     0.025469          0.376723
   124.400000                     0.025662          0.379576
   124.500000                     0.025858          0.382481
   124.600000                     0.026058          0.385439
   124.700000                     0.026261          0.388450
   124.800000                     0.026469          0.391514
   124.900000                     0.026679          0.394633
   125.000000                     0.026894          0.397806
   125.100000                     0.027112          0.401034
   125.200000                     0.027334          0.404317
   125.300000                     0.027560          0.407656
   125.400000                     0.027790          0.411052
   125.500000                     0.028023          0.414505
   125.600000                     0.028260          0.418015
   125.700000                     0.028501          0.421583
   125.800000                     0.028747          0.425209
   125.900000                     0.028996          0.428893
   126.000000                     0.029249          0.432637
   126.100000                     0.029506          0.436441
   126.200000                     0.029767          0.440304
   126.300000                     0.030032          0.444227
   126.400000                     0.030302          0.448212
   126.500000                     0.030575          0.452257
   126.600000                     0.030853          0.456363
   126.700000                     0.031135          0.460531
   126.800000                     0.031421          0.464761
   126.900000                     0.031711          0.469053
   127.000000                     0.032005          0.473407
   127.100000                     0.032304          0.477823
   127.200000                     0.032606          0.482303
   127.300000                     0.032914          0.486845
   127.400000                     0.033225          0.491449
   127.500000                     0.033540          0.496117
   127.600000                     0.033860          0.500847
   127.700000                     0.034184          0.505640
   127.800000                     0.034513          0.510496
   127.900000                     0.034845          0.515415
   128.000000                     0.035182          0.520395
   128.100000                     0.035523          0.525438
   128.200000                     0.035868          0.530542
   128.300000                     0.036217          0.535708
   128.400000                     0.036570          0.540935
   128.500000                     0.036928          0.546222
   128.600000                     0.037289          0.551569
   128.700000                     0.037655          0.556976
   128.800000                     0.038024          0.562441
   128.900000                     0.038398          0.567963
   129.000000                     0.038775          0.573542
   129.100000                     0.039156          0.579178
   129.200000                     0.039540          0.584868
   129.300000                     0.039929          0.590611
   129.400000                     0.040321          0.596407
   129.500000                     0.040716          0.602255
   129.600000                     0.041115          0.608152
   129.700000                     0.041517          0.614097
   129.800000                     0.041922          0.620088
   129.900000                     0.042330          0.626125
   130.000000                     0.042741          0.632204
   130.100000                     0.043155          0.638325
   130.200000                     0.043571          0.644485
   130.300000                     0.043990          0.650681
   130.400000                     0.044411          0.656912
   130.500000                     0.044835          0.663176
   130.600000                     0.045260          0.669469
   130.700000                     0.045687          0.675789
   130.800000                     0.046116          0.682133
   130.900000                     0.046547          0.688499
   131.000000                     0.046978          0.694884
   131.100000                     0.047411          0.701284
   131.200000                     0.047844          0.707697
   131.300000                     0.048279          0.714119
   131.400000                     0.048713          0.720547
   131.500000                     0.049148          0.726977
   131.600000                     0.049583          0.733406
   131.700000                     0.050017          0.739831
   131.800000                     0.050451          0.746246
   131.900000                     0.050884          0.752650
   132.000000                     0.051315          0.759037
   132.100000                     0.051746          0.765405
   132.200000                     0.052175          0.771748
   132.300000                     0.052602          0.778063
   132.400000                     0.053026          0.784347
   132.500000                     0.053449          0.790594
   132.600000                     0.053868          0.796800
   132.700000                     0.054285          0.802963
   132.800000                     0.054698          0.809076
   132.900000                     0.055108          0.815137
   133.000000                     0.055514          0.821142
   133.100000                     0.055916          0.827085
   133.200000                     0.056313          0.832964
   133.300000                     0.056706          0.838774
   133.400000                     0.057094          0.844511
   133.500000                     0.057477          0.850172
   133.600000                     0.057854          0.855753
   133.700000                     0.058226          0.861251
   133.800000                     0.058591          0.866661
   133.900000                     0.058951          0.871980
   134.000000                     0.059304          0.877206
   134.100000                     0.059651          0.882335
   134.200000                     0.059991          0.887364
   134.300000                     0.060324          0.892291
   134.400000                     0.060650          0.897112
   134.500000                     0.060969          0.901827
   134.600000                     0.061280          0.906432
   134.700000                     0.061584          0.910925
   134.800000                     0.061880          0.915306
   134.900000                     0.062168          0.919571
   135.000000                     0.062449          0.923720
   135.100000                     0.062721          0.927752
   135.200000                     0.062986          0.931666
   135.300000                     0.063243          0.935461
   135.400000                     0.063491          0.939136
   135.500000                     0.063732          0.942692
   135.600000                     0.063964          0.946128
   135.700000                     0.064188          0.949445
   135.800000                     0.064404          0.952642
   135.900000                     0.064612          0.955721
   136.000000                     0.064812          0.958681
   136.100000                     0.065005          0.961525
   136.200000                     0.065189          0.964252
   136.300000                     0.065366          0.966864
   136.400000                     0.065535          0.969363
   136.500000                     0.065696          0.971749
   136.600000                     0.065850          0.974025
   136.700000                     0.065996          0.976191
   136.800000                     0.066135          0.978251
   136.900000                     0.066268          0.980204
   137.000000                     0.066393          0.982054
   137.100000                     0.066511          0.983803
   137.200000                     0.066622          0.985451
   137.300000                     0.066727          0.987001
   137.400000                     0.066825          0.988455
   137.500000                     0.066917          0.989815
   137.600000                     0.067003          0.991083
   137.700000                     0.067083          0.992260
   137.800000                     0.067156          0.993348
   137.900000                     0.067224          0.994348
   138.000000                     0.067286          0.995263
   138.100000                     0.067342          0.996094
   138.200000                     0.067392          0.996842
   138.300000                     0.067437          0.997508
   138.400000                     0.067477          0.998094
   138.500000                     0.067511          0.998600
   138.600000                     0.067540          0.999027
   138.700000                     0.067564          0.999376
   138.800000                     0.067582          0.999648
   138.900000                     0.067595          0.999842
   139.000000                     0.067603          0.999959
   139.100000                     0.067606          1.000000
   139.200000                     0.067603          0.999964
   139.300000                     0.067596          0.999850
   139.400000                     0.067583          0.999659
   139.500000                     0.067565          0.999390
   139.600000                     0.067541          0.999042
   139.700000                     0.067512          0.998614
   139.800000                     0.067478          0.998106
   139.900000                     0.067438          0.997517
   140.000000                     0.067393          0.996845
   140.100000                     0.067341          0.996089
   140.200000                     0.067285          0.995248
   140.300000                     0.067222          0.994320
   140.400000                     0.067153          0.993304
   140.500000                     0.067078          0.992199
   140.600000                     0.066998          0.991002
   140.700000                     0.066910          0.989712
   140.800000                     0.066817          0.988327
   140.900000                     0.066717          0.986847
   141.000000                     0.066610          0.985268
   141.100000                     0.066496          0.983589
   141.200000                     0.066376          0.981810
   141.300000                     0.066249          0.979927
   141.400000                     0.066114          0.977940
   141.500000                     0.065973          0.975847
   141.600000                     0.065824          0.973647
   141.700000                     0.065668          0.971337
   141.800000                     0.065505          0.968918
   141.900000                     0.065334          0.966388
   142.000000                     0.065155          0.963746
   142.100000                     0.064969          0.960990
   142.200000                     0.064775          0.958120
   142.300000                     0.064573          0.955136
   142.400000                     0.064363          0.952037
   142.500000                     0.064146          0.948822
   142.600000                     0.063921          0.945491
   142.700000                     0.063688          0.942044
   142.800000                     0.063447          0.938482
   142.900000                     0.063198          0.934803
   143.000000                     0.062942          0.931010
   143.100000                     0.062677          0.927101
   143.200000                     0.062406          0.923079
   143.300000                     0.062126          0.918943
   143.400000                     0.061839          0.914696
   143.500000                     0.061544          0.910337
   143.600000                     0.061242          0.905869
   143.700000                     0.060933          0.901292
   143.800000                     0.060616          0.896609
   143.900000                     0.060292          0.891822
   144.000000                     0.059962          0.886932
   144.100000                     0.059624          0.881942
   144.200000                     0.059280          0.876853
   144.300000                     0.058930          0.871668
   144.400000                     0.058573          0.866390
   144.500000                     0.058210          0.861021
   144.600000                     0.057841          0.855565
   144.700000                     0.057467          0.850023
   144.800000                     0.057086          0.844399
   144.900000                     0.056701          0.838696
   145.000000                     0.056310          0.832917
   145.100000                     0.055915          0.827066
   145.200000                     0.055514          0.821145
   145.300000                     0.055109          0.815158
   145.400000                     0.054701          0.809109
   145.500000                     0.054288          0.803001
   145.600000                     0.053871          0.796837
   145.700000                     0.053451          0.790621
   145.800000                     0.053027          0.784356
   145.900000                     0.052601          0.778047
   146.000000                     0.052171          0.771696
   146.100000                     0.051739          0.765308
   146.200000                     0.051305          0.758886
   146.300000                     0.050869          0.752434
   146.400000                     0.050431          0.745955
   146.500000                     0.049991          0.739452
   146.600000                     0.049550          0.732930
   146.700000                     0.049108          0.726391
   146.800000                     0.048665          0.719840
   146.900000                     0.048222          0.713279
   147.000000                     0.047778          0.706712
   147.100000                     0.047334          0.700142
   147.200000                     0.046890          0.693572
   147.300000                     0.046446          0.687006
   147.400000                     0.046002          0.680446
   147.500000                     0.045559          0.673896
   147.600000                     0.045117          0.667358
   147.700000                     0.044676          0.660835
   147.800000                     0.044237          0.654330
   147.900000                     0.043798          0.647845
   148.000000                     0.043361          0.641384
   148.100000                     0.042926          0.634948
   148.200000                     0.042493          0.628540
   148.300000                     0.042062          0.622161
   148.400000                     0.041633          0.615816
   148.500000                     0.041206          0.609504
   148.600000                     0.040782          0.603229
   148.700000                     0.040360          0.596992
   148.800000                     0.039941          0.590795
   148.900000                     0.039525          0.584640
   149.000000                     0.039112          0.578528
   149.100000                     0.038702          0.572460
   149.200000                     0.038295          0.566439
   149.300000                     0.037891          0.560466
   149.400000                     0.037490          0.554541
   149.500000                     0.037093          0.548666
   149.600000                     0.036699          0.542843
   149.700000                     0.036309          0.537071
   149.800000                     0.035923          0.531352
   149.900000                     0.035540          0.525687
   150.000000                     0.035160          0.520077
   150.100000                     0.034785          0.514522
   150.200000                     0.034413          0.509022
   150.300000                     0.034045          0.503579
   150.400000                     0.033681          0.498193
   150.500000                     0.033321          0.492865
   150.600000                     0.032964          0.487594
   150.700000                     0.032612          0.482381
   150.800000                     0.032263          0.477226
   150.900000                     0.031919          0.472130
   151.000000                     0.031578          0.467092
   151.100000                     0.031242          0.462113
   151.200000                     0.030909          0.457193
   151.300000                     0.030580          0.452332
   151.400000                     0.030256          0.447529
   151.500000                     0.029935          0.442785
   151.600000                     0.029618          0.438100
   151.700000                     0.029305          0.433473
   151.800000                     0.028996          0.428904
   151.900000                     0.028691          0.424393
   152.000000                     0.028390          0.419940
   152.100000                     0.028093          0.415544
   152.200000                     0.027800          0.411206
   152.300000                     0.027510          0.406925
   152.400000                     0.027225          0.402700
   152.500000                     0.026943          0.398531
   152.600000                     0.026665          0.394418
   152.700000                     0.026391          0.390361
   152.800000                     0.026120          0.386358
   152.900000                     0.025853          0.382410
   153.000000                     0.025590          0.378516
   153.100000                     0.025330          0.374676
   153.200000                     0.025074          0.370889
   153.300000                     0.024822          0.367155
   153.400000                     0.024573          0.363472
   153.500000                     0.024327          0.359842
   153.600000                     0.024085          0.356263
   153.700000                     0.023847          0.352734
   153.800000                     0.023612          0.349256
   153.900000                     0.023380          0.345827
   154.000000                     0.023151          0.342447
   154.100000                     0.022926          0.339116
   154.200000                     0.022704          0.335833
   154.300000                     0.022486          0.332597
   154.400000                     0.022270          0.329408
   154.500000                     0.022057          0.326266
   154.600000                     0.021848          0.323170
   154.700000                     0.021642          0.320118
   154.800000                     0.021439          0.317112
   154.900000                     0.021238          0.314150
   155.000000                     0.021041          0.311232
   155.100000                     0.020847          0.308357
   155.200000                     0.020655          0.305524
   155.300000                     0.020467          0.302734
   155.400000                     0.020281          0.299985
   155.500000                     0.020098          0.297277
   155.600000                     0.019917          0.294610
   155.700000                     0.019740          0.291982
   155.800000                     0.019565          0.289395
   155.900000                     0.019392          0.286846
   156.000000                     0.019223          0.284336
   156.100000                     0.019056          0.281863
   156.200000                     0.018891          0.279428
   156.300000                     0.018729          0.277031
   156.400000                     0.018569          0.274669
   156.500000                     0.018412          0.272344
   156.600000                     0.018257          0.270054
   156.700000                     0.018105          0.267799
   156.800000                     0.017955          0.265578
   156.900000                     0.017807          0.263392
   157.000000                     0.017661          0.261239
   157.100000                     0.017518          0.259119
   157.200000                     0.017377          0.257032
   157.300000                     0.017238          0.254977
   157.400000                     0.017101          0.252954
   157.500000                     0.016967          0.250962
   157.600000                     0.016834          0.249001
   157.700000                     0.016703          0.247071
   157.800000                     0.016575          0.245170
   157.900000                     0.016448          0.243299
   158.000000                     0.016324          0.241456
   158.100000                     0.016201          0.239643
   158.200000                     0.016081          0.237857
   158.300000                     0.015962          0.236100
   158.400000                     0.015845          0.234369
   158.500000                     0.015730          0.232666
   158.600000                     0.015616          0.230989
   158.700000                     0.015505          0.229338
   158.800000                     0.015395          0.227712
   158.900000                     0.015286          0.226112
   159.000000                     0.015180          0.224536
   159.100000                     0.015075          0.222985
   159.200000                     0.014972          0.221458
   159.300000                     0.014870          0.219954
   159.400000                     0.014770          0.218473
   159.500000                     0.014671          0.217014
   159.600000                     0.014574          0.215578
   159.700000                     0.014479          0.214164
   159.800000                     0.014385          0.212771
   159.900000                     0.014292          0.211398
   160.000000                     0.014200          0.210046
   160.100000                     0.014110          0.208715
   160.200000                     0.014022          0.207402
   160.300000                     0.013934          0.206109
   160.400000                     0.013848          0.204835
   160.500000                     0.013763          0.203578
   160.600000                     0.013679          0.202340
   160.700000                     0.013597          0.201119
   160.800000                     0.013515          0.199914
   160.900000                     0.013435          0.198726
   161.000000                     0.013356          0.197554
   161.100000                     0.013278          0.196398
   161.200000                     0.013200          0.195257
   161.300000                     0.013124          0.194130
   161.400000                     0.013049          0.193017
   161.500000                     0.012975          0.191918
   161.600000                     0.012901          0.190832
   161.700000                     0.012829          0.189759
   161.800000                     0.012757          0.188698
   161.900000                     0.012686          0.187649
   162.000000                     0.012616          0.186611
   162.100000                     0.012547          0.185584
   162.200000                     0.012478          0.184568
   162.300000                     0.012410          0.183561
   162.400000                     0.012342          0.182564
   162.500000                     0.012276          0.181575
   162.600000                     0.012209          0.180596
   162.700000                     0.012144          0.179624
   162.800000                     0.012078          0.178660
   162.900000                     0.012014          0.177703
   163.000000                     0.011950          0.176753
   163.100000                     0.011886          0.175809
   163.200000                     0.011822          0.174871
   163.300000                     0.011759          0.173939
   163.400000                     0.011697          0.173012
   163.500000                     0.011634          0.172089
   163.600000                     0.011572          0.171171
   163.700000                     0.011510          0.170256
   163.800000                     0.011449          0.169346
   163.900000                     0.011387          0.168438
   164.000000                     0.011326          0.167533
   164.100000                     0.011265          0.166631
   164.200000                     0.011204          0.165731
   164.300000                     0.011144          0.164833
   164.400000                     0.011083          0.163937
   164.500000                     0.011023          0.163043
   164.600000                     0.010962          0.162149
   164.700000                     0.010902          0.161257
   164.800000                     0.010842          0.160365
   164.900000                     0.010781          0.159474
   165.000000                     0.010721          0.158583
   165.100000                     0.010661          0.157693
   165.200000                     0.010601          0.156803
   165.300000                     0.010541          0.155913
   165.400000                     0.010480          0.155023
   165.500000                     0.010420          0.154132
   165.600000                     0.010360          0.153242
   165.700000                     0.010300          0.152351
   165.800000                     0.010240          0.151460
   165.900000                     0.010179          0.150569
   166.000000                     0.010119          0.149678
   166.100000                     0.010059          0.148786
   166.200000                     0.009999          0.147894
   166.300000                     0.009938          0.147003
   166.400000                     0.009878          0.146111
   166.500000                     0.009818          0.145219
   166.600000                     0.009757          0.144327
   166.700000                     0.009697          0.143435
   166.800000                     0.009637          0.142544
   166.900000                     0.009577          0.141653
   167.000000                     0.009516          0.140763
   167.100000                     0.009456          0.139874
   167.200000                     0.009396          0.138985
   167.300000                     0.009336          0.138097
   167.400000                     0.009276          0.137211
   167.500000                     0.009216          0.136326
   167.600000                     0.009157          0.135443
   167.700000                     0.009097          0.134561
   167.800000                     0.009038          0.133681
   167.900000                     0.008978          0.132803
   168.000000                     0.008919          0.131928
   168.100000                     0.008860          0.131054
   168.200000                     0.008801          0.130184
   168.300000                     0.008743          0.129316
   168.400000                     0.008684          0.128451
   168.500000                     0.008626          0.127589
   168.600000                     0.008568          0.126731
   168.700000                     0.008510          0.125875
   168.800000                     0.008452          0.125024
   168.900000                     0.008395          0.124176
   169.000000                     0.008338          0.123332
   169.100000                     0.008281          0.122493
   169.200000                     0.008225          0.121657
   169.300000                     0.008169          0.120826
   169.400000                     0.008113          0.119999
   169.500000                     0.008057          0.119177
   169.600000                     0.008002          0.118359
   169.700000                     0.007947          0.117547
   169.800000                     0.007892          0.116739
   169.900000                     0.007838          0.115937
   170.000000                     0.007784          0.115139
   170.100000                     0.007731          0.114347
   170.200000                     0.007677          0.113560
   170.300000                     0.007625          0.112779
   170.400000                     0.007572          0.112003
   170.500000                     0.007520          0.111233
   170.600000                     0.007468          0.110468
   170.700000                     0.007417          0.109709
   170.800000                     0.007366          0.108956
   170.900000                     0.007316          0.108209
   171.000000                     0.007265          0.107467
   171.100000                     0.007216          0.106732
   171.200000                     0.007166          0.106002
   171.300000                     0.007117          0.105278
   171.400000                     0.007069          0.104561
   171.500000                     0.007021          0.103849
   171.600000                     0.006973          0.103143
   171.700000                     0.006926          0.102443
   171.800000                     0.006879          0.101749
   171.900000                     0.006832          0.101062
   172.000000                     0.006786          0.100380
   172.100000                     0.006741          0.099704
   172.200000                     0.006695          0.099034
   172.300000                     0.006650          0.098371
   172.400000                     0.006606          0.097713
   172.500000                     0.006562          0.097061
   172.600000                     0.006518          0.096415
   172.700000                     0.006475          0.095775
   172.800000                     0.006432          0.095141
   172.900000                     0.006390          0.094513
   173.000000                     0.006348          0.093891
   173.100000                     0.006306          0.093274
   173.200000                     0.006265          0.092664
   173.300000                     0.006224          0.092059
   173.400000                     0.006183          0.091460
   173.500000                     0.006143          0.090866
   173.600000                     0.006103          0.090278
   173.700000                     0.006064          0.089696
   173.800000                     0.006025          0.089119
   173.900000                     0.005986          0.088547
   174.000000                     0.005948          0.087982
   174.100000                     0.005910          0.087421
   174.200000                     0.005873          0.086866
   174.300000                     0.005835          0.086316
   174.400000                     0.005799          0.085772
   174.500000                     0.005762          0.085233
   174.600000                     0.005726          0.084698
   174.700000                     0.005690          0.084170
   174.800000                     0.005655          0.083646
   174.900000                     0.005620          0.083127
   175.000000                     0.005585          0.082613
   175.100000                     0.005551          0.082104
   175.200000                     0.005517          0.081600
   175.300000                     0.005483          0.081101
   175.400000                     0.005449          0.080606
   175.500000                     0.005416          0.080117
   175.600000                     0.005384          0.079632
   175.700000                     0.005351          0.079151
   175.800000                     0.005319          0.078675
   175.900000                     0.005287          0.078204
   176.000000                     0.005255          0.077737
   176.100000                     0.005224          0.077275
   176.200000                     0.005193          0.076817
   176.300000                     0.005163          0.076363
   176.400000                     0.005132          0.075914
   176.500000                     0.005102          0.075469
   176.600000                     0.005072          0.075028
   176.700000                     0.005043          0.074591
   176.800000                     0.005014          0.074158
   176.900000                     0.004985          0.073729
   177.000000                     0.004956          0.073305
   177.100000                     0.004927          0.072884
   177.200000                     0.004899          0.072467
   177.300000                     0.004871          0.072054
   177.400000                     0.004844          0.071645
   177.500000                     0.004816          0.071239
   177.600000                     0.004789          0.070838
   177.700000                     0.004762          0.070440
   177.800000                     0.004735          0.070045
   177.900000                     0.004709          0.069655
   178.000000                     0.004683          0.069267
   178.100000                     0.004657          0.068884
   178.200000                     0.004631          0.068503
   178.300000                     0.004606          0.068126
   178.400000                     0.004580          0.067753
