v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   116.100000                     907.270857          0.123954
   116.200000                     914.446771          0.124935
   116.300000                     921.716943          0.125928
   116.400000                     929.082770          0.126934
   116.500000                     936.545670          0.127954
   116.600000                     944.107076          0.128987
   116.700000                     951.768436          0.130034
   116.800000                     959.531216          0.131094
   116.900000                     967.396896          0.132169
   117.000000                     975.366972          0.133258
   117.100000                     983.442953          0.134361
   117.200000                     991.626364          0.135479
   117.300000                     999.918743          0.136612
   117.400000                    1008.321642          0.137760
   117.500000                    1016.836623          0.138924
   117.600000                    1025.465262          0.140102
   117.700000                    1034.209146          0.141297
   117.800000                    1043.069871          0.142508
   117.900000                    1052.049045          0.143734
   118.000000                    1061.148281          0.144978
   118.100000                    1070.369203          0.146237
   118.200000                    1079.713441          0.147514
   118.300000                    1089.182628          0.148808
   118.400000                    1098.778405          0.150119
   118.500000                    1108.502414          0.151447
   118.600000                    1118.356299          0.152793
   118.700000                    1128.341706          0.154158
   118.800000                    1138.460278          0.155540
   118.900000                    1148.713656          0.156941
   119.000000                    1159.103477          0.158360
   119.100000                    1169.631370          0.159799
   119.200000                    1180.298958          0.161256
   119.300000                    1191.107854          0.162733
   119.400000                    1202.059656          0.164229
   119.500000                    1213.155949          0.165745
   119.600000                    1224.398301          0.167281
   119.700000                    1235.788260          0.168837
   119.800000                    1247.327352          0.170414
   119.900000                    1259.017078          0.172011
   120.000000                    1270.858909          0.173629
   120.100000                    1282.854286          0.175268
   120.200000                    1295.004616          0.176928
   120.300000                    1307.311268          0.178609
   120.400000                    1319.775567          0.180312
   120.500000                    1332.398796          0.182037
   120.600000                    1345.182184          0.183783
   120.700000                    1358.126911          0.185552
   120.800000                    1371.234096          0.187342
   120.900000                    1384.504798          0.189156
   121.000000                    1397.940005          0.190991
   121.100000                    1411.540638          0.192849
   121.200000                    1425.307536          0.194730
   121.300000                    1439.241460          0.196634
   121.400000                    1453.343079          0.198560
   121.500000                    1467.612973          0.200510
   121.600000                    1482.051619          0.202483
   121.700000                    1496.659391          0.204478
   121.800000                    1511.436550          0.206497
   121.900000                    1526.383241          0.208539
   122.000000                    1541.499482          0.210605
   122.100000                    1556.785163          0.212693
   122.200000                    1572.240033          0.214805
   122.300000                    1587.863698          0.216939
   122.400000                    1603.655612          0.219097
   122.500000                    1619.615067          0.221277
   122.600000                    1635.741191          0.223480
   122.700000                    1652.032935          0.225706
   122.800000                    1668.489069          0.227954
   122.900000                    1685.108172          0.230225
   123.000000                    1701.888625          0.232518
   123.100000                    1718.828605          0.234832
   123.200000                    1735.926073          0.237168
   123.300000                    1753.178768          0.239525
   123.400000                    1770.584203          0.241903
   123.500000                    1788.139647          0.244301
   123.600000                    1805.842130          0.246720
   123.700000                    1823.688424          0.249158
   123.800000                    1841.675041          0.251616
   123.900000                    1859.798226          0.254092
   124.000000                    1878.053947          0.256586
   124.100000                    1896.437887          0.259097
   124.200000                    1914.945441          0.261626
   124.300000                    1933.571707          0.264171
   124.400000                    1952.311478          0.266731
   124.500000                    1971.159240          0.269306
   124.600000                    1990.109162          0.271895
   124.700000                    2009.155094          0.274497
   124.800000                    2028.290560          0.277112
   124.900000                    2047.508756          0.279737
   125.000000                    2066.802546          0.282373
   125.100000                    2086.164454          0.285019
   125.200000                    2105.586672          0.287672
   125.300000                    2125.061046          0.290333
   125.400000                    2144.579086          0.292999
   125.500000                    2164.131958          0.295671
   125.600000                    2183.710489          0.298346
   125.700000                    2203.305169          0.301023
   125.800000                    2222.906149          0.303701
   125.900000                    2242.503251          0.306378
   126.000000                    2262.085969          0.309054
   126.100000                    2281.643476          0.311726
   126.200000                    2301.164629          0.314393
   126.300000                    2320.637983          0.317053
   126.400000                    2340.051792          0.319705
   126.500000                    2359.394031          0.322348
   126.600000                    2378.652396          0.324979
   126.700000                    2397.814329          0.327597
   126.800000                    2416.867026          0.330200
   126.900000                    2435.797457          0.332787
   127.000000                    2454.592382          0.335354
   127.100000                    2473.238374          0.337902
   127.200000                    2491.721837          0.340427
   127.300000                    2510.029031          0.342928
   127.400000                    2528.146094          0.345404
   127.500000                    2546.059071          0.347851
   127.600000                    2563.753940          0.350268
   127.700000                    2581.216637          0.352654
   127.800000                    2598.433095          0.355006
   127.900000                    2615.389265          0.357323
   128.000000                    2632.071155          0.359602
   128.100000                    2648.464865          0.361842
   128.200000                    2664.556617          0.364040
   128.300000                    2680.332792          0.366196
   128.400000                    2695.779971          0.368306
   128.500000                    2710.884967          0.370370
   128.600000                    2725.634865          0.372385
   128.700000                    2740.017060          0.374350
   128.800000                    2754.019295          0.376263
   128.900000                    2767.629698          0.378123
   129.000000                    2780.836823          0.379927
   129.100000                    2793.629686          0.381675
   129.200000                    2805.997800          0.383365
   129.300000                    2817.931213          0.384995
   129.400000                    2829.420544          0.386565
   129.500000                    2840.457015          0.388072
   129.600000                    2851.032483          0.389517
   129.700000                    2861.139475          0.390898
   129.800000                    2870.771209          0.392214
   129.900000                    2879.921630          0.393464
   130.000000                    2888.585428          0.394648
   130.100000                    2896.758063          0.395764
   130.200000                    2904.435784          0.396813
   130.300000                    2911.615649          0.397794
   130.400000                    2918.295536          0.398707
   130.500000                    2924.474156          0.399551
   130.600000                    2930.151064          0.400327
   130.700000                    2935.326661          0.401034
   130.800000                    2940.002202          0.401673
   130.900000                    2944.179792          0.402243
   131.000000                    2947.862384          0.402747
   131.100000                    2951.053775          0.403183
   131.200000                    2953.758595          0.403552
   131.300000                    2955.982297          0.403856
   131.400000                    2957.731141          0.404095
   131.500000                    2959.012179          0.404270
   131.600000                    2959.833236          0.404382
   131.700000                    2960.202883          0.404433
   131.800000                    2960.130420          0.404423
   131.900000                    2959.625843          0.404354
   132.000000                    2958.699822          0.404227
   132.100000                    2957.363664          0.404045
   132.200000                    2955.629288          0.403808
   132.300000                    2953.509185          0.403518
   132.400000                    2951.016391          0.403177
   132.500000                    2948.164445          0.402788
   132.600000                    2944.967355          0.402351
   132.700000                    2941.439562          0.401869
   132.800000                    2937.595901          0.401344
   132.900000                    2933.451561          0.400778
   133.000000                    2929.022051          0.400172
   133.100000                    2924.323159          0.399531
   133.200000                    2919.370915          0.398854
   133.300000                    2914.181552          0.398145
   133.400000                    2908.771470          0.397406
   133.500000                    2903.157199          0.396639
   133.600000                    2897.355365          0.395846
   133.700000                    2891.382651          0.395030
   133.800000                    2885.255767          0.394193
   133.900000                    2878.991416          0.393337
   134.000000                    2872.606261          0.392465
   134.100000                    2866.116898          0.391578
   134.200000                    2859.539823          0.390680
   134.300000                    2852.891410          0.389771
   134.400000                    2846.187880          0.388855
   134.500000                    2839.445278          0.387934
   134.600000                    2832.679453          0.387010
   134.700000                    2825.906033          0.386084
   134.800000                    2819.140410          0.385160
   134.900000                    2812.397716          0.384239
   135.000000                    2805.692812          0.383323
   135.100000                    2799.040271          0.382414
   135.200000                    2792.454366          0.381514
   135.300000                    2785.949055          0.380625
   135.400000                    2779.537976          0.379749
   135.500000                    2773.234436          0.378888
   135.600000                    2767.051401          0.378044
   135.700000                    2761.001495          0.377217
   135.800000                    2755.096992          0.376410
   135.900000                    2749.349815          0.375625
   136.000000                    2743.771532          0.374863
   136.100000                    2738.373354          0.374125
   136.200000                    2733.166140          0.373414
   136.300000                    2728.160391          0.372730
   136.400000                    2723.366258          0.372075
   136.500000                    2718.793540          0.371450
   136.600000                    2714.451692          0.370857
   136.700000                    2710.349824          0.370297
   136.800000                    2706.496709          0.369770
   136.900000                    2702.900789          0.369279
   137.000000                    2699.570178          0.368824
   137.100000                    2696.512669          0.368406
   137.200000                    2693.735741          0.368027
   137.300000                    2691.246567          0.367687
   137.400000                    2689.052018          0.367387
   137.500000                    2687.158672          0.367128
   137.600000                    2685.572821          0.366912
   137.700000                    2684.300479          0.366738
   137.800000                    2683.347388          0.366608
   137.900000                    2682.719026          0.366522
   138.000000                    2682.420613          0.366481
   138.100000                    2682.457119          0.366486
   138.200000                    2682.833274          0.366537
   138.300000                    2683.553567          0.366636
   138.400000                    2684.622260          0.366782
   138.500000                    2686.043390          0.366976
   138.600000                    2687.820777          0.367219
   138.700000                    2689.958028          0.367511
   138.800000                    2692.458543          0.367852
   138.900000                    2695.325518          0.368244
   139.000000                    2698.561953          0.368686
   139.100000                    2702.170653          0.369179
   139.200000                    2706.154234          0.369724
   139.300000                    2710.515123          0.370319
   139.400000                    2715.255562          0.370967
   139.500000                    2720.377612          0.371667
   139.600000                    2725.883152          0.372419
   139.700000                    2731.773881          0.373224
   139.800000                    2738.051321          0.374081
   139.900000                    2744.716812          0.374992
   140.000000                    2751.771516          0.375956
   140.100000                    2759.216416          0.376973
   140.200000                    2767.052312          0.378044
   140.300000                    2775.279819          0.379168
   140.400000                    2783.899366          0.380345
   140.500000                    2792.911195          0.381577
   140.600000                    2802.315353          0.382861
   140.700000                    2812.111687          0.384200
   140.800000                    2822.299847          0.385592
   140.900000                    2832.879271          0.387037
   141.000000                    2843.849185          0.388536
   141.100000                    2855.208596          0.390088
   141.200000                    2866.956283          0.391693
   141.300000                    2879.090792          0.393351
   141.400000                    2891.610425          0.395061
   141.500000                    2904.513234          0.396824
   141.600000                    2917.797012          0.398639
   141.700000                    2931.459281          0.400505
   141.800000                    2945.497285          0.402423
   141.900000                    2959.907978          0.404392
   142.000000                    2974.688012          0.406412
   142.100000                    2989.833730          0.408481
   142.200000                    3005.341149          0.410599
   142.300000                    3021.205950          0.412767
   142.400000                    3037.423468          0.414983
   142.500000                    3053.988675          0.417246
   142.600000                    3070.896170          0.419556
   142.700000                    3088.140164          0.421912
   142.800000                    3105.714470          0.424313
   142.900000                    3123.612482          0.426758
   143.000000                    3141.827170          0.429247
   143.100000                    3160.351059          0.431777
   143.200000                    3179.176219          0.434349
   143.300000                    3198.294251          0.436961
   143.400000                    3217.696271          0.439612
   143.500000                    3237.372897          0.442300
   143.600000                    3257.314237          0.445025
   143.700000                    3277.509877          0.447784
   143.800000                    3297.948861          0.450576
   143.900000                    3318.619690          0.453401
   144.000000                    3339.510301          0.456255
   144.100000                    3360.608059          0.459137
   144.200000                    3381.899748          0.462046
   144.300000                    3403.371562          0.464980
   144.400000                    3425.009092          0.467936
   144.500000                    3446.797324          0.470913
   144.600000                    3468.720632          0.473908
   144.700000                    3490.762770          0.476919
   144.800000                    3512.906871          0.479945
   144.900000                    3535.135448          0.482982
   145.000000                    3557.430390          0.486028
   145.100000                    3579.772966          0.489080
   145.200000                    3602.143830          0.492137
   145.300000                    3624.523027          0.495194
   145.400000                    3646.890000          0.498250
   145.500000                    3669.223607          0.501301
   145.600000                    3691.502128          0.504345
   145.700000                    3713.703286          0.507378
   145.800000                    3735.804268          0.510398
   145.900000                    3757.781744          0.513400
   146.000000                    3779.611896          0.516383
   146.100000                    3801.270448          0.519342
   146.200000                    3822.732696          0.522274
   146.300000                    3843.973546          0.525176
   146.400000                    3864.967553          0.528044
   146.500000                    3885.688965          0.530875
   146.600000                    3906.111769          0.533666
   146.700000                    3926.209740          0.536411
   146.800000                    3945.956498          0.539109
   146.900000                    3965.325562          0.541756
   147.000000                    3984.290410          0.544347
   147.100000                    4002.824545          0.546879
   147.200000                    4020.901556          0.549349
   147.300000                    4038.495194          0.551752
   147.400000                    4055.579437          0.554086
   147.500000                    4072.128567          0.556347
   147.600000                    4088.117243          0.558532
   147.700000                    4103.520581          0.560636
   147.800000                    4118.314228          0.562657
   147.900000                    4132.474443          0.564592
   148.000000                    4145.978178          0.566437
   148.100000                    4158.803151          0.568189
   148.200000                    4170.927929          0.569846
   148.300000                    4182.332004          0.571404
   148.400000                    4192.995866          0.572861
   148.500000                    4202.901081          0.574214
   148.600000                    4212.030355          0.575461
   148.700000                    4220.367608          0.576600
   148.800000                    4227.898031          0.577629
   148.900000                    4234.608153          0.578546
   149.000000                    4240.485889          0.579349
   149.100000                    4245.520595          0.580037
   149.200000                    4249.703108          0.580608
   149.300000                    4253.025789          0.581062
   149.400000                    4255.482552          0.581398
   149.500000                    4257.068893          0.581615
   149.600000                    4257.781907          0.581712
   149.700000                    4257.620302          0.581690
   149.800000                    4256.584404          0.581548
   149.900000                    4254.676156          0.581288
   150.000000                    4251.899111          0.580908
   150.100000                    4248.258413          0.580411
   150.200000                    4243.760779          0.579796
   150.300000                    4238.414468          0.579066
   150.400000                    4232.229247          0.578221
   150.500000                    4225.216346          0.577263
   150.600000                    4217.388415          0.576193
   150.700000                    4208.759468          0.575014
   150.800000                    4199.344827          0.573728
   150.900000                    4189.161055          0.572337
   151.000000                    4178.225895          0.570843
   151.100000                    4166.558193          0.569249
   151.200000                    4154.177827          0.567557
   151.300000                    4141.105631          0.565771
   151.400000                    4127.363311          0.563894
   151.500000                    4112.973371          0.561928
   151.600000                    4097.959023          0.559876
   151.700000                    4082.344111          0.557743
   151.800000                    4066.153025          0.555531
   151.900000                    4049.410618          0.553244
   152.000000                    4032.142124          0.550884
   152.100000                    4014.373082          0.548457
   152.200000                    3996.129249          0.545964
   152.300000                    3977.436530          0.543410
   152.400000                    3958.320901          0.540799
   152.500000                    3938.808336          0.538133
   152.600000                    3918.924740          0.535416
   152.700000                    3898.695884          0.532652
   152.800000                    3878.147341          0.529845
   152.900000                    3857.304427          0.526997
   153.000000                    3836.192150          0.524113
   153.100000                    3814.835154          0.521195
   153.200000                    3793.257678          0.518247
   153.300000                    3771.483508          0.515272
   153.400000                    3749.535941          0.512274
   153.500000                    3727.437749          0.509255
   153.600000                    3705.211147          0.506218
   153.700000                    3682.877771          0.503167
   153.800000                    3660.458648          0.500104
   153.900000                    3637.974181          0.497032
   154.000000                    3615.444132          0.493954
   154.100000                    3592.887608          0.490872
   154.200000                    3570.323055          0.487789
   154.300000                    3547.768249          0.484708
   154.400000                    3525.240295          0.481630
   154.500000                    3502.755624          0.478558
   154.600000                    3480.330000          0.475494
   154.700000                    3457.978519          0.472440
   154.800000                    3435.715620          0.469399
   154.900000                    3413.555092          0.466371
   155.000000                    3391.510087          0.463359
   155.100000                    3369.593128          0.460365
   155.200000                    3347.816129          0.457389
   155.300000                    3326.190404          0.454435
   155.400000                    3304.726687          0.451502
   155.500000                    3283.435150          0.448594
   155.600000                    3262.325417          0.445709
   155.700000                    3241.406587          0.442851
   155.800000                    3220.687247          0.440021
   155.900000                    3200.175500          0.437218
   156.000000                    3179.878975          0.434445
   156.100000                    3159.804855          0.431703
   156.200000                    3139.959891          0.428991
   156.300000                    3120.350422          0.426312
   156.400000                    3100.982396          0.423666
   156.500000                    3081.861389          0.421054
   156.600000                    3062.992619          0.418476
   156.700000                    3044.380970          0.415933
   156.800000                    3026.031003          0.413426
   156.900000                    3007.946979          0.410955
   157.000000                    2990.132869          0.408522
   157.100000                    2972.592373          0.406125
   157.200000                    2955.328932          0.403767
   157.300000                    2938.345746          0.401446
   157.400000                    2921.645782          0.399165
   157.500000                    2905.231790          0.396922
   157.600000                    2889.106312          0.394719
   157.700000                    2873.271697          0.392556
   157.800000                    2857.730104          0.390432
   157.900000                    2842.483519          0.388349
   158.000000                    2827.533760          0.386307
   158.100000                    2812.882483          0.384305
   158.200000                    2798.531193          0.382344
   158.300000                    2784.481249          0.380425
   158.400000                    2770.733871          0.378547
   158.500000                    2757.290143          0.376710
   158.600000                    2744.151022          0.374915
   158.700000                    2731.317337          0.373161
   158.800000                    2718.789799          0.371450
   158.900000                    2706.568998          0.369780
   159.000000                    2694.655412          0.368153
   159.100000                    2683.049406          0.366567
   159.200000                    2671.751235          0.365023
   159.300000                    2660.761044          0.363522
   159.400000                    2650.078873          0.362062
   159.500000                    2639.704657          0.360645
   159.600000                    2629.638225          0.359270
   159.700000                    2619.879302          0.357936
   159.800000                    2610.427508          0.356645
   159.900000                    2601.282362          0.355396
   160.000000                    2592.443276          0.354188
   160.100000                    2583.909560          0.353022
   160.200000                    2575.680417          0.351898
   160.300000                    2567.754946          0.350815
   160.400000                    2560.132138          0.349774
   160.500000                    2552.810877          0.348773
   160.600000                    2545.789938          0.347814
   160.700000                    2539.067985          0.346896
   160.800000                    2532.643570          0.346018
   160.900000                    2526.515132          0.345181
   161.000000                    2520.680992          0.344384
   161.100000                    2515.139356          0.343626
   161.200000                    2509.888309          0.342909
   161.300000                    2504.925814          0.342231
   161.400000                    2500.249709          0.341592
   161.500000                    2495.857705          0.340992
   161.600000                    2491.747386          0.340431
   161.700000                    2487.916200          0.339907
   161.800000                    2484.361465          0.339422
   161.900000                    2481.080358          0.338973
   162.000000                    2478.069918          0.338562
   162.100000                    2475.327040          0.338187
   162.200000                    2472.848474          0.337849
   162.300000                    2470.630822          0.337546
   162.400000                    2468.670533          0.337278
   162.500000                    2466.963907          0.337045
   162.600000                    2465.507082          0.336846
   162.700000                    2464.296041          0.336680
   162.800000                    2463.326607          0.336548
   162.900000                    2462.594438          0.336448
   163.000000                    2462.095027          0.336379
   163.100000                    2461.823702          0.336342
   163.200000                    2461.775624          0.336336
   163.300000                    2461.945784          0.336359
   163.400000                    2462.329004          0.336411
   163.500000                    2462.919937          0.336492
   163.600000                    2463.713067          0.336600
   163.700000                    2464.702709          0.336736
   163.800000                    2465.883011          0.336897
   163.900000                    2467.247956          0.337083
   164.000000                    2468.791364          0.337294
   164.100000                    2470.506896          0.337529
   164.200000                    2472.388055          0.337786
   164.300000                    2474.428197          0.338064
   164.400000                    2476.620527          0.338364
   164.500000                    2478.958115          0.338683
   164.600000                    2481.433898          0.339022
   164.700000                    2484.040685          0.339378
   164.800000                    2486.771174          0.339751
   164.900000                    2489.617956          0.340140
   165.000000                    2492.573525          0.340543
   165.100000                    2495.630296          0.340961
   165.200000                    2498.780611          0.341391
   165.300000                    2502.016756          0.341834
   165.400000                    2505.330977          0.342286
   165.500000                    2508.715491          0.342749
   165.600000                    2512.162507          0.343220
   165.700000                    2515.664243          0.343698
   165.800000                    2519.212942          0.344183
   165.900000                    2522.800892          0.344673
   166.000000                    2526.420447          0.345168
   166.100000                    2530.064046          0.345666
   166.200000                    2533.724235          0.346166
   166.300000                    2537.393687          0.346667
   166.400000                    2541.065227          0.347169
   166.500000                    2544.731851          0.347670
   166.600000                    2548.386751          0.348169
   166.700000                    2552.023334          0.348666
   166.800000                    2555.635248          0.349159
   166.900000                    2559.216403          0.349648
   167.000000                    2562.760992          0.350133
   167.100000                    2566.263513          0.350611
   167.200000                    2569.718790          0.351083
   167.300000                    2573.121993          0.351548
   167.400000                    2576.468658          0.352005
   167.500000                    2579.754700          0.352454
   167.600000                    2582.976440          0.352895
   167.700000                    2586.130611          0.353326
   167.800000                    2589.214378          0.353747
   167.900000                    2592.225348          0.354158
   168.000000                    2595.161584          0.354559
   168.100000                    2598.021611          0.354950
   168.200000                    2600.804428          0.355330
   168.300000                    2603.509511          0.355700
   168.400000                    2606.136820          0.356059
   168.500000                    2608.686797          0.356407
   168.600000                    2611.160370          0.356745
   168.700000                    2613.558952          0.357073
   168.800000                    2615.884434          0.357391
   168.900000                    2618.139183          0.357699
   169.000000                    2620.326034          0.357997
   169.100000                    2622.448282          0.358287
   169.200000                    2624.509667          0.358569
   169.300000                    2626.514369          0.358843
   169.400000                    2628.466990          0.359110
   169.500000                    2630.372537          0.359370
   169.600000                    2632.236411          0.359625
   169.700000                    2634.064385          0.359874
   169.800000                    2635.862590          0.360120
   169.900000                    2637.637488          0.360363
   170.000000                    2639.395861          0.360603
   170.100000                    2641.144783          0.360842
   170.200000                    2642.891601          0.361080
   170.300000                    2644.643914          0.361320
   170.400000                    2646.409551          0.361561
   170.500000                    2648.196548          0.361805
   170.600000                    2650.013127          0.362053
   170.700000                    2651.867674          0.362307
   170.800000                    2653.768716          0.362566
   170.900000                    2655.724903          0.362834
   171.000000                    2657.744986          0.363110
   171.100000                    2659.837795          0.363396
   171.200000                    2662.012223          0.363693
   171.300000                    2664.277206          0.364002
   171.400000                    2666.641706          0.364325
   171.500000                    2669.114693          0.364663
   171.600000                    2671.705129          0.365017
   171.700000                    2674.421955          0.365388
   171.800000                    2677.274077          0.365778
   171.900000                    2680.270351          0.366187
   172.000000                    2683.419572          0.366617
   172.100000                    2686.730464          0.367070
   172.200000                    2690.211670          0.367545
   172.300000                    2693.871742          0.368045
   172.400000                    2697.719134          0.368571
   172.500000                    2701.762197          0.369124
   172.600000                    2706.009168          0.369704
   172.700000                    2710.468171          0.370313
   172.800000                    2715.147210          0.370952
   172.900000                    2720.054163          0.371623
   173.000000                    2725.196786          0.372325
   173.100000                    2730.582705          0.373061
   173.200000                    2736.219419          0.373831
   173.300000                    2742.114297          0.374637
   173.400000                    2748.274580          0.375478
   173.500000                    2754.707381          0.376357
   173.600000                    2761.419686          0.377274
   173.700000                    2768.418357          0.378230
   173.800000                    2775.710132          0.379227
   173.900000                    2783.301631          0.380264
   174.000000                    2791.199355          0.381343
   174.100000                    2799.409691          0.382464
   174.200000                    2807.938917          0.383630
   174.300000                    2816.793201          0.384839
   174.400000                    2825.978611          0.386094
   174.500000                    2835.501112          0.387395
   174.600000                    2845.366577          0.388743
   174.700000                    2855.580786          0.390139
   174.800000                    2866.149432          0.391583
   174.900000                    2877.078122          0.393076
   175.000000                    2888.372388          0.394619
   175.100000                    2900.037684          0.396213
   175.200000                    2912.079391          0.397858
   175.300000                    2924.502825          0.399555
   175.400000                    2937.313236          0.401305
   175.500000                    2950.515813          0.403109
   175.600000                    2964.115685          0.404967
   175.700000                    2978.117930          0.406880
   175.800000                    2992.527569          0.408849
   175.900000                    3007.349578          0.410874
   176.000000                    3022.588881          0.412956
   176.100000                    3038.250358          0.415096
   176.200000                    3054.338844          0.417294
   176.300000                    3070.859133          0.419551
   176.400000                    3087.815973          0.421867
   176.500000                    3105.214074          0.424244
   176.600000                    3123.058102          0.426682
   176.700000                    3141.352684          0.429182
   176.800000                    3160.102401          0.431743
   176.900000                    3179.311793          0.434368
   177.000000                    3198.985356          0.437056
   177.100000                    3219.127538          0.439808
   177.200000                    3239.742737          0.442624
   177.300000                    3260.835300          0.445506
   177.400000                    3282.409518          0.448453
   177.500000                    3304.469625          0.451467
   177.600000                    3327.019788          0.454548
   177.700000                    3350.064108          0.457697
   177.800000                    3373.606611          0.460913
   177.900000                    3397.651242          0.464198
   178.000000                    3422.201860          0.467552
   178.100000                    3447.262231          0.470976
   178.200000                    3472.836017          0.474470
   178.300000                    3498.926770          0.478035
   178.400000                    3525.537923          0.481670
   178.500000                    3552.672780          0.485378
   178.600000                    3580.334502          0.489157
   178.700000                    3608.526103          0.493009
   178.800000                    3637.250429          0.496933
   178.900000                    3666.510153          0.500930
   179.000000                    3696.307757          0.505002
   179.100000                    3726.645519          0.509146
   179.200000                    3757.525500          0.513365
   179.300000                    3788.949523          0.517659
   179.400000                    3820.919163          0.522026
   179.500000                    3853.435724          0.526469
   179.600000                    3886.500223          0.530986
   179.700000                    3920.113372          0.535579
   179.800000                    3954.275557          0.540246
   179.900000                    3988.986814          0.544988
   180.000000                    4024.246815          0.549806
   180.100000                    4060.054838          0.554698
   180.200000                    4096.409748          0.559665
   180.300000                    4133.309973          0.564706
   180.400000                    4170.753475          0.569822
   180.500000                    4208.737731          0.575011
   180.600000                    4247.259702          0.580274
   180.700000                    4286.315806          0.585610
   180.800000                    4325.901895          0.591019
   180.900000                    4366.013219          0.596499
   181.000000                    4406.644406          0.602050
   181.100000                    4447.789426          0.607671
   181.200000                    4489.441565          0.613362
   181.300000                    4531.593392          0.619121
   181.400000                    4574.236732          0.624947
   181.500000                    4617.362635          0.630839
   181.600000                    4660.961343          0.636796
   181.700000                    4705.022260          0.642815
   181.800000                    4749.533927          0.648897
   181.900000                    4794.483984          0.655038
   182.000000                    4839.859148          0.661237
   182.100000                    4885.645179          0.667493
   182.200000                    4931.826856          0.673802
   182.300000                    4978.387946          0.680163
   182.400000                    5025.311184          0.686574
   182.500000                    5072.578243          0.693032
   182.600000                    5120.169715          0.699534
   182.700000                    5168.065089          0.706078
   182.800000                    5216.242733          0.712660
   182.900000                    5264.679876          0.719278
   183.000000                    5313.352597          0.725927
   183.100000                    5362.235812          0.732606
   183.200000                    5411.303267          0.739310
   183.300000                    5460.527535          0.746035
   183.400000                    5509.880013          0.752778
   183.500000                    5559.330925          0.759534
   183.600000                    5608.849333          0.766299
   183.700000                    5658.403146          0.773069
   183.800000                    5707.959134          0.779840
   183.900000                    5757.482957          0.786606
   184.000000                    5806.939184          0.793363
   184.100000                    5856.291327          0.800105
   184.200000                    5905.501881          0.806829
   184.300000                    5954.532365          0.813527
   184.400000                    6003.343370          0.820196
   184.500000                    6051.894614          0.826829
   184.600000                    6100.145005          0.833422
   184.700000                    6148.052702          0.839967
   184.800000                    6195.575195          0.846460
   184.900000                    6242.669375          0.852894
   185.000000                    6289.291625          0.859263
   185.100000                    6335.397905          0.865563
   185.200000                    6380.943846          0.871785
   185.300000                    6425.884854          0.877925
   185.400000                    6470.176211          0.883976
   185.500000                    6513.773185          0.889933
   185.600000                    6556.631138          0.895788
   185.700000                    6598.705650          0.901537
   185.800000                    6639.952630          0.907172
   185.900000                    6680.328438          0.912688
   186.000000                    6719.790011          0.918079
   186.100000                    6758.294980          0.923340
   186.200000                    6795.801796          0.928464
   186.300000                    6832.269850          0.933447
   186.400000                    6867.659597          0.938282
   186.500000                    6901.932669          0.942964
   186.600000                    6935.051994          0.947489
   186.700000                    6966.981905          0.951852
   186.800000                    6997.688247          0.956047
   186.900000                    7027.138476          0.960070
   187.000000                    7055.301754          0.963918
   187.100000                    7082.149039          0.967586
   187.200000                    7107.653161          0.971071
   187.300000                    7131.788893          0.974368
   187.400000                    7154.533018          0.977475
   187.500000                    7175.864375          0.980390
