v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   194.600000                     0.003767          0.057681
   194.700000                     0.003749          0.057412
   194.800000                     0.003732          0.057144
   194.900000                     0.003714          0.056879
   195.000000                     0.003697          0.056616
   195.100000                     0.003680          0.056354
   195.200000                     0.003663          0.056095
   195.300000                     0.003646          0.055837
   195.400000                     0.003630          0.055581
   195.500000                     0.003613          0.055327
   195.600000                     0.003597          0.055075
   195.700000                     0.003580          0.054825
   195.800000                     0.003564          0.054577
   195.900000                     0.003548          0.054330
   196.000000                     0.003532          0.054085
   196.100000                     0.003516          0.053842
   196.200000                     0.003500          0.053600
   196.300000                     0.003485          0.053361
   196.400000                     0.003469          0.053123
   196.500000                     0.003454          0.052886
   196.600000                     0.003438          0.052652
   196.700000                     0.003423          0.052419
   196.800000                     0.003408          0.052187
   196.900000                     0.003393          0.051958
   197.000000                     0.003378          0.051730
   197.100000                     0.003363          0.051503
   197.200000                     0.003349          0.051278
   197.300000                     0.003334          0.051055
   197.400000                     0.003320          0.050833
   197.500000                     0.003305          0.050612
   197.600000                     0.003291          0.050393
   197.700000                     0.003277          0.050176
   197.800000                     0.003263          0.049960
   197.900000                     0.003249          0.049746
   198.000000                     0.003235          0.049533
   198.100000                     0.003221          0.049321
   198.200000                     0.003207          0.049111
   198.300000                     0.003194          0.048903
   198.400000                     0.003180          0.048695
   198.500000                     0.003167          0.048490
   198.600000                     0.003153          0.048285
   198.700000                     0.003140          0.048082
   198.800000                     0.003127          0.047880
   198.900000                     0.003114          0.047680
   199.000000                     0.003101          0.047481
   199.100000                     0.003088          0.047283
   199.200000                     0.003075          0.047086
   199.300000                     0.003062          0.046891
   199.400000                     0.003050          0.046697
   199.500000                     0.003037          0.046505
   199.600000                     0.003024          0.046313
   199.700000                     0.003012          0.046123
   199.800000                     0.003000          0.045934
   199.900000                     0.002987          0.045747
   200.000000                     0.002975          0.045560
   200.100000                     0.002963          0.045375
   200.200000                     0.002951          0.045191
   200.300000                     0.002939          0.045008
   200.400000                     0.002927          0.044826
   200.500000                     0.002916          0.044646
   200.600000                     0.002904          0.044466
   200.700000                     0.002892          0.044288
   200.800000                     0.002881          0.044111
   200.900000                     0.002869          0.043935
   201.000000                     0.002858          0.043760
   201.100000                     0.002846          0.043586
   201.200000                     0.002835          0.043413
   201.300000                     0.002824          0.043241
   201.400000                     0.002813          0.043071
   201.500000                     0.002802          0.042901
   201.600000                     0.002791          0.042733
   201.700000                     0.002780          0.042565
   201.800000                     0.002769          0.042399
   201.900000                     0.002758          0.042234
   202.000000                     0.002747          0.042069
   202.100000                     0.002737          0.041906
   202.200000                     0.002726          0.041744
   202.300000                     0.002715          0.041582
   202.400000                     0.002705          0.041422
   202.500000                     0.002695          0.041262
   202.600000                     0.002684          0.041104
   202.700000                     0.002674          0.040946
   202.800000                     0.002664          0.040790
   202.900000                     0.002654          0.040634
   203.000000                     0.002644          0.040480
   203.100000                     0.002633          0.040326
   203.200000                     0.002623          0.040173
   203.300000                     0.002614          0.040021
   203.400000                     0.002604          0.039870
   203.500000                     0.002594          0.039720
   203.600000                     0.002584          0.039571
   203.700000                     0.002574          0.039423
   203.800000                     0.002565          0.039275
   203.900000                     0.002555          0.039129
   204.000000                     0.002546          0.038983
   204.100000                     0.002536          0.038838
   204.200000                     0.002527          0.038694
   204.300000                     0.002518          0.038551
   204.400000                     0.002508          0.038409
   204.500000                     0.002499          0.038267
   204.600000                     0.002490          0.038126
   204.700000                     0.002481          0.037987
   204.800000                     0.002472          0.037847
   204.900000                     0.002463          0.037709
   205.000000                     0.002454          0.037572
   205.100000                     0.002445          0.037435
   205.200000                     0.002436          0.037299
   205.300000                     0.002427          0.037164
   205.400000                     0.002418          0.037030
   205.500000                     0.002409          0.036896
   205.600000                     0.002401          0.036763
   205.700000                     0.002392          0.036631
   205.800000                     0.002384          0.036500
   205.900000                     0.002375          0.036369
   206.000000                     0.002367          0.036239
   206.100000                     0.002358          0.036110
   206.200000                     0.002350          0.035982
   206.300000                     0.002341          0.035854
   206.400000                     0.002333          0.035727
   206.500000                     0.002325          0.035601
   206.600000                     0.002317          0.035475
   206.700000                     0.002309          0.035350
   206.800000                     0.002300          0.035226
   206.900000                     0.002292          0.035103
   207.000000                     0.002284          0.034980
   207.100000                     0.002276          0.034858
   207.200000                     0.002268          0.034736
   207.300000                     0.002261          0.034615
   207.400000                     0.002253          0.034495
   207.500000                     0.002245          0.034376
   207.600000                     0.002237          0.034257
   207.700000                     0.002229          0.034139
   207.800000                     0.002222          0.034021
   207.900000                     0.002214          0.033904
   208.000000                     0.002207          0.033788
   208.100000                     0.002199          0.033672
   208.200000                     0.002191          0.033557
   208.300000                     0.002184          0.033443
   208.400000                     0.002177          0.033329
   208.500000                     0.002169          0.033216
   208.600000                     0.002162          0.033103
   208.700000                     0.002154          0.032991
   208.800000                     0.002147          0.032880
   208.900000                     0.002140          0.032769
   209.000000                     0.002133          0.032659
   209.100000                     0.002126          0.032549
   209.200000                     0.002118          0.032440
   209.300000                     0.002111          0.032331
   209.400000                     0.002104          0.032223
   209.500000                     0.002097          0.032116
   209.600000                     0.002090          0.032009
   209.700000                     0.002083          0.031903
   209.800000                     0.002077          0.031797
   209.900000                     0.002070          0.031692
   210.000000                     0.002063          0.031588
   210.100000                     0.002056          0.031483
   210.200000                     0.002049          0.031380
   210.300000                     0.002043          0.031277
   210.400000                     0.002036          0.031174
   210.500000                     0.002029          0.031073
   210.600000                     0.002023          0.030971
   210.700000                     0.002016          0.030870
   210.800000                     0.002009          0.030770
   210.900000                     0.002003          0.030670
   211.000000                     0.001996          0.030571
   211.100000                     0.001990          0.030472
   211.200000                     0.001984          0.030373
   211.300000                     0.001977          0.030276
   211.400000                     0.001971          0.030178
   211.500000                     0.001964          0.030081
   211.600000                     0.001958          0.029985
   211.700000                     0.001952          0.029889
   211.800000                     0.001946          0.029794
   211.900000                     0.001939          0.029699
   212.000000                     0.001933          0.029604
   212.100000                     0.001927          0.029510
   212.200000                     0.001921          0.029417
   212.300000                     0.001915          0.029323
   212.400000                     0.001909          0.029231
   212.500000                     0.001903          0.029139
   212.600000                     0.001897          0.029047
   212.700000                     0.001891          0.028956
   212.800000                     0.001885          0.028865
   212.900000                     0.001879          0.028775
   213.000000                     0.001873          0.028685
   213.100000                     0.001867          0.028595
   213.200000                     0.001862          0.028506
   213.300000                     0.001856          0.028418
   213.400000                     0.001850          0.028329
   213.500000                     0.001844          0.028242
   213.600000                     0.001839          0.028154
   213.700000                     0.001833          0.028067
   213.800000                     0.001827          0.027981
   213.900000                     0.001822          0.027895
   214.000000                     0.001816          0.027809
   214.100000                     0.001810          0.027724
   214.200000                     0.001805          0.027639
   214.300000                     0.001799          0.027555
   214.400000                     0.001794          0.027471
   214.500000                     0.001788          0.027387
   214.600000                     0.001783          0.027304
   214.700000                     0.001778          0.027221
   214.800000                     0.001772          0.027139
   214.900000                     0.001767          0.027057
   215.000000                     0.001762          0.026975
   215.100000                     0.001756          0.026894
   215.200000                     0.001751          0.026813
   215.300000                     0.001746          0.026732
   215.400000                     0.001740          0.026652
   215.500000                     0.001735          0.026572
   215.600000                     0.001730          0.026493
   215.700000                     0.001725          0.026414
   215.800000                     0.001720          0.026335
   215.900000                     0.001715          0.026257
   216.000000                     0.001710          0.026179
   216.100000                     0.001705          0.026102
   216.200000                     0.001700          0.026024
   216.300000                     0.001694          0.025948
   216.400000                     0.001689          0.025871
   216.500000                     0.001685          0.025795
   216.600000                     0.001680          0.025719
   216.700000                     0.001675          0.025644
   216.800000                     0.001670          0.025569
   216.900000                     0.001665          0.025494
   217.000000                     0.001660          0.025419
   217.100000                     0.001655          0.025345
   217.200000                     0.001650          0.025272
   217.300000                     0.001646          0.025198
   217.400000                     0.001641          0.025125
   217.500000                     0.001636          0.025052
   217.600000                     0.001631          0.024980
   217.700000                     0.001627          0.024908
   217.800000                     0.001622          0.024836
   217.900000                     0.001617          0.024765
   218.000000                     0.001613          0.024694
   218.100000                     0.001608          0.024623
   218.200000                     0.001603          0.024552
   218.300000                     0.001599          0.024482
   218.400000                     0.001594          0.024412
   218.500000                     0.001590          0.024343
   218.600000                     0.001585          0.024274
   218.700000                     0.001581          0.024205
   218.800000                     0.001576          0.024136
   218.900000                     0.001572          0.024068
   219.000000                     0.001567          0.024000
   219.100000                     0.001563          0.023932
   219.200000                     0.001558          0.023865
   219.300000                     0.001554          0.023798
   219.400000                     0.001550          0.023731
   219.500000                     0.001545          0.023664
   219.600000                     0.001541          0.023598
   219.700000                     0.001537          0.023532
   219.800000                     0.001532          0.023466
   219.900000                     0.001528          0.023401
   220.000000                     0.001524          0.023336
   220.100000                     0.001520          0.023271
   220.200000                     0.001515          0.023207
   220.300000                     0.001511          0.023142
   220.400000                     0.001507          0.023078
   220.500000                     0.001503          0.023015
   220.600000                     0.001499          0.022951
   220.700000                     0.001495          0.022888
   220.800000                     0.001491          0.022825
   220.900000                     0.001487          0.022763
   221.000000                     0.001482          0.022700
   221.100000                     0.001478          0.022638
   221.200000                     0.001474          0.022576
   221.300000                     0.001470          0.022515
   221.400000                     0.001466          0.022454
   221.500000                     0.001462          0.022393
   221.600000                     0.001458          0.022332
   221.700000                     0.001454          0.022271
   221.800000                     0.001450          0.022211
   221.900000                     0.001447          0.022151
   222.000000                     0.001443          0.022091
   222.100000                     0.001439          0.022032
   222.200000                     0.001435          0.021973
   222.300000                     0.001431          0.021914
   222.400000                     0.001427          0.021855
   222.500000                     0.001423          0.021796
   222.600000                     0.001420          0.021738
   222.700000                     0.001416          0.021680
   222.800000                     0.001412          0.021622
   222.900000                     0.001408          0.021565
   223.000000                     0.001405          0.021507
   223.100000                     0.001401          0.021450
   223.200000                     0.001397          0.021393
   223.300000                     0.001393          0.021337
   223.400000                     0.001390          0.021281
   223.500000                     0.001386          0.021224
   223.600000                     0.001382          0.021169
   223.700000                     0.001379          0.021113
   223.800000                     0.001375          0.021057
   223.900000                     0.001372          0.021002
   224.000000                     0.001368          0.020947
   224.100000                     0.001364          0.020892
   224.200000                     0.001361          0.020838
   224.300000                     0.001357          0.020784
   224.400000                     0.001354          0.020729
   224.500000                     0.001350          0.020676
   224.600000                     0.001347          0.020622
   224.700000                     0.001343          0.020568
   224.800000                     0.001340          0.020515
   224.900000                     0.001336          0.020462
   225.000000                     0.001333          0.020409
   225.100000                     0.001329          0.020357
   225.200000                     0.001326          0.020304
   225.300000                     0.001323          0.020252
   225.400000                     0.001319          0.020200
   225.500000                     0.001316          0.020149
   225.600000                     0.001312          0.020097
   225.700000                     0.001309          0.020046
   225.800000                     0.001306          0.019995
   225.900000                     0.001302          0.019944
   226.000000                     0.001299          0.019893
   226.100000                     0.001296          0.019842
   226.200000                     0.001293          0.019792
   226.300000                     0.001289          0.019742
   226.400000                     0.001286          0.019692
   226.500000                     0.001283          0.019642
   226.600000                     0.001279          0.019593
   226.700000                     0.001276          0.019543
   226.800000                     0.001273          0.019494
   226.900000                     0.001270          0.019445
   227.000000                     0.001267          0.019396
   227.100000                     0.001263          0.019348
   227.200000                     0.001260          0.019299
   227.300000                     0.001257          0.019251
   227.400000                     0.001254          0.019203
   227.500000                     0.001251          0.019155
   227.600000                     0.001248          0.019108
   227.700000                     0.001245          0.019060
   227.800000                     0.001242          0.019013
   227.900000                     0.001239          0.018966
   228.000000                     0.001235          0.018919
   228.100000                     0.001232          0.018872
   228.200000                     0.001229          0.018826
   228.300000                     0.001226          0.018779
   228.400000                     0.001223          0.018733
   228.500000                     0.001220          0.018687
   228.600000                     0.001217          0.018641
   228.700000                     0.001214          0.018596
   228.800000                     0.001211          0.018550
   228.900000                     0.001208          0.018505
   229.000000                     0.001205          0.018460
   229.100000                     0.001203          0.018415
   229.200000                     0.001200          0.018370
   229.300000                     0.001197          0.018325
   229.400000                     0.001194          0.018281
   229.500000                     0.001191          0.018236
   229.600000                     0.001188          0.018192
   229.700000                     0.001185          0.018148
   229.800000                     0.001182          0.018104
   229.900000                     0.001179          0.018061
   230.000000                     0.001177          0.018017
   230.100000                     0.001174          0.017974
   230.200000                     0.001171          0.017931
   230.300000                     0.001168          0.017888
   230.400000                     0.001165          0.017845
   230.500000                     0.001163          0.017802
   230.600000                     0.001160          0.017760
   230.700000                     0.001157          0.017717
   230.800000                     0.001154          0.017675
   230.900000                     0.001152          0.017633
   231.000000                     0.001149          0.017591
   231.100000                     0.001146          0.017549
   231.200000                     0.001143          0.017508
   231.300000                     0.001141          0.017466
   231.400000                     0.001138          0.017425
   231.500000                     0.001135          0.017384
   231.600000                     0.001133          0.017343
   231.700000                     0.001130          0.017302
   231.800000                     0.001127          0.017262
   231.900000                     0.001125          0.017221
   232.000000                     0.001122          0.017181
   232.100000                     0.001119          0.017140
   232.200000                     0.001117          0.017100
   232.300000                     0.001114          0.017060
   232.400000                     0.001112          0.017021
   232.500000                     0.001109          0.016981
   232.600000                     0.001106          0.016941
   232.700000                     0.001104          0.016902
   232.800000                     0.001101          0.016863
   232.900000                     0.001099          0.016824
   233.000000                     0.001096          0.016785
   233.100000                     0.001094          0.016746
   233.200000                     0.001091          0.016707
   233.300000                     0.001089          0.016669
   233.400000                     0.001086          0.016630
   233.500000                     0.001084          0.016592
   233.600000                     0.001081          0.016554
   233.700000                     0.001079          0.016516
   233.800000                     0.001076          0.016478
   233.900000                     0.001074          0.016441
   234.000000                     0.001071          0.016403
   234.100000                     0.001069          0.016366
   234.200000                     0.001066          0.016328
   234.300000                     0.001064          0.016291
   234.400000                     0.001061          0.016254
   234.500000                     0.001059          0.016217
   234.600000                     0.001057          0.016180
   234.700000                     0.001054          0.016144
   234.800000                     0.001052          0.016107
   234.900000                     0.001049          0.016071
   235.000000                     0.001047          0.016034
   235.100000                     0.001045          0.015998
   235.200000                     0.001042          0.015962
   235.300000                     0.001040          0.015926
   235.400000                     0.001038          0.015891
   235.500000                     0.001035          0.015855
   235.600000                     0.001033          0.015819
   235.700000                     0.001031          0.015784
   235.800000                     0.001028          0.015749
   235.900000                     0.001026          0.015714
   236.000000                     0.001024          0.015679
   236.100000                     0.001022          0.015644
   236.200000                     0.001019          0.015609
   236.300000                     0.001017          0.015574
   236.400000                     0.001015          0.015540
   236.500000                     0.001013          0.015505
   236.600000                     0.001010          0.015471
   236.700000                     0.001008          0.015437
   236.800000                     0.001006          0.015403
   236.900000                     0.001004          0.015369
   237.000000                     0.001001          0.015335
   237.100000                     0.000999          0.015301
   237.200000                     0.000997          0.015268
   237.300000                     0.000995          0.015234
   237.400000                     0.000993          0.015201
   237.500000                     0.000990          0.015167
   237.600000                     0.000988          0.015134
   237.700000                     0.000986          0.015101
   237.800000                     0.000984          0.015068
   237.900000                     0.000982          0.015035
   238.000000                     0.000980          0.015003
   238.100000                     0.000978          0.014970
   238.200000                     0.000975          0.014938
   238.300000                     0.000973          0.014905
   238.400000                     0.000971          0.014873
   238.500000                     0.000969          0.014841
   238.600000                     0.000967          0.014809
   238.700000                     0.000965          0.014777
   238.800000                     0.000963          0.014745
   238.900000                     0.000961          0.014713
   239.000000                     0.000959          0.014682
   239.100000                     0.000957          0.014650
   239.200000                     0.000955          0.014619
   239.300000                     0.000953          0.014587
   239.400000                     0.000951          0.014556
   239.500000                     0.000949          0.014525
   239.600000                     0.000947          0.014494
   239.700000                     0.000944          0.014463
   239.800000                     0.000942          0.014432
   239.900000                     0.000940          0.014402
   240.000000                     0.000938          0.014371
   240.100000                     0.000936          0.014340
   240.200000                     0.000935          0.014310
   240.300000                     0.000933          0.014280
   240.400000                     0.000931          0.014250
   240.500000                     0.000929          0.014219
   240.600000                     0.000927          0.014189
   240.700000                     0.000925          0.014160
   240.800000                     0.000923          0.014130
   240.900000                     0.000921          0.014100
   241.000000                     0.000919          0.014070
   241.100000                     0.000917          0.014041
   241.200000                     0.000915          0.014011
   241.300000                     0.000913          0.013982
   241.400000                     0.000911          0.013953
   241.500000                     0.000909          0.013924
   241.600000                     0.000907          0.013895
   241.700000                     0.000905          0.013866
   241.800000                     0.000904          0.013837
   241.900000                     0.000902          0.013808
   242.000000                     0.000900          0.013779
   242.100000                     0.000898          0.013751
   242.200000                     0.000896          0.013722
   242.300000                     0.000894          0.013694
   242.400000                     0.000892          0.013666
   242.500000                     0.000891          0.013638
   242.600000                     0.000889          0.013609
   242.700000                     0.000887          0.013581
   242.800000                     0.000885          0.013553
   242.900000                     0.000883          0.013526
   243.000000                     0.000881          0.013498
   243.100000                     0.000880          0.013470
   243.200000                     0.000878          0.013443
   243.300000                     0.000876          0.013415
   243.400000                     0.000874          0.013388
   243.500000                     0.000872          0.013360
   243.600000                     0.000871          0.013333
   243.700000                     0.000869          0.013306
   243.800000                     0.000867          0.013279
   243.900000                     0.000865          0.013252
   244.000000                     0.000864          0.013225
   244.100000                     0.000862          0.013198
   244.200000                     0.000860          0.013171
   244.300000                     0.000858          0.013145
   244.400000                     0.000857          0.013118
   244.500000                     0.000855          0.013092
   244.600000                     0.000853          0.013065
   244.700000                     0.000852          0.013039
   244.800000                     0.000850          0.013013
   244.900000                     0.000848          0.012987
   245.000000                     0.000846          0.012961
   245.100000                     0.000845          0.012935
   245.200000                     0.000843          0.012909
   245.300000                     0.000841          0.012883
   245.400000                     0.000840          0.012857
   245.500000                     0.000838          0.012831
   245.600000                     0.000836          0.012806
   245.700000                     0.000835          0.012780
   245.800000                     0.000833          0.012755
   245.900000                     0.000831          0.012729
   246.000000                     0.000830          0.012704
   246.100000                     0.000828          0.012679
   246.200000                     0.000826          0.012654
   246.300000                     0.000825          0.012629
   246.400000                     0.000823          0.012604
   246.500000                     0.000821          0.012579
   246.600000                     0.000820          0.012554
   246.700000                     0.000818          0.012529
   246.800000                     0.000817          0.012505
   246.900000                     0.000815          0.012480
   247.000000                     0.000813          0.012456
   247.100000                     0.000812          0.012431
   247.200000                     0.000810          0.012407
   247.300000                     0.000809          0.012383
   247.400000                     0.000807          0.012358
   247.500000                     0.000805          0.012334
   247.600000                     0.000804          0.012310
   247.700000                     0.000802          0.012286
   247.800000                     0.000801          0.012262
   247.900000                     0.000799          0.012238
   248.000000                     0.000798          0.012215
   248.100000                     0.000796          0.012191
   248.200000                     0.000795          0.012167
   248.300000                     0.000793          0.012144
   248.400000                     0.000791          0.012120
   248.500000                     0.000790          0.012097
   248.600000                     0.000788          0.012073
   248.700000                     0.000787          0.012050
   248.800000                     0.000785          0.012027
   248.900000                     0.000784          0.012004
   249.000000                     0.000782          0.011981
   249.100000                     0.000781          0.011958
   249.200000                     0.000779          0.011935
   249.300000                     0.000778          0.011912
   249.400000                     0.000776          0.011889
   249.500000                     0.000775          0.011866
   249.600000                     0.000773          0.011843
   249.700000                     0.000772          0.011821
   249.800000                     0.000770          0.011798
   249.900000                     0.000769          0.011776
   250.000000                     0.000768          0.011753
   250.100000                     0.000766          0.011731
   250.200000                     0.000765          0.011709
   250.300000                     0.000763          0.011687
   250.400000                     0.000762          0.011664
   250.500000                     0.000760          0.011642
   250.600000                     0.000759          0.011620
   250.700000                     0.000757          0.011598
   250.800000                     0.000756          0.011577
   250.900000                     0.000755          0.011555
   251.000000                     0.000753          0.011533
   251.100000                     0.000752          0.011511
   251.200000                     0.000750          0.011490
   251.300000                     0.000749          0.011468
   251.400000                     0.000748          0.011446
   251.500000                     0.000746          0.011425
   251.600000                     0.000745          0.011404
   251.700000                     0.000743          0.011382
   251.800000                     0.000742          0.011361
   251.900000                     0.000741          0.011340
   252.000000                     0.000739          0.011319
   252.100000                     0.000738          0.011298
   252.200000                     0.000736          0.011277
   252.300000                     0.000735          0.011256
   252.400000                     0.000734          0.011235
   252.500000                     0.000732          0.011214
   252.600000                     0.000731          0.011193
   252.700000                     0.000730          0.011172
   252.800000                     0.000728          0.011152
   252.900000                     0.000727          0.011131
   253.000000                     0.000726          0.011111
   253.100000                     0.000724          0.011090
   253.200000                     0.000723          0.011070
   253.300000                     0.000722          0.011049
   253.400000                     0.000720          0.011029
   253.500000                     0.000719          0.011009
   253.600000                     0.000718          0.010989
   253.700000                     0.000716          0.010968
   253.800000                     0.000715          0.010948
   253.900000                     0.000714          0.010928
   254.000000                     0.000712          0.010908
   254.100000                     0.000711          0.010888
   254.200000                     0.000710          0.010869
   254.300000                     0.000708          0.010849
   254.400000                     0.000707          0.010829
   254.500000                     0.000706          0.010809
   254.600000                     0.000705          0.010790
   254.700000                     0.000703          0.010770
   254.800000                     0.000702          0.010751
   254.900000                     0.000701          0.010731
   255.000000                     0.000700          0.010712
   255.100000                     0.000698          0.010692
   255.200000                     0.000697          0.010673
   255.300000                     0.000696          0.010654
   255.400000                     0.000694          0.010635
   255.500000                     0.000693          0.010615
   255.600000                     0.000692          0.010596
   255.700000                     0.000691          0.010577
   255.800000                     0.000690          0.010558
   255.900000                     0.000688          0.010539
   256.000000                     0.000687          0.010521
   256.100000                     0.000686          0.010502
   256.200000                     0.000685          0.010483
   256.300000                     0.000683          0.010464
   256.400000                     0.000682          0.010446
   256.500000                     0.000681          0.010427
   256.600000                     0.000680          0.010408
   256.700000                     0.000679          0.010390
   256.800000                     0.000677          0.010371
   256.900000                     0.000676          0.010353
   257.000000                     0.000675          0.010335
   257.100000                     0.000674          0.010316
   257.200000                     0.000673          0.010298
   257.300000                     0.000671          0.010280
   257.400000                     0.000670          0.010262
   257.500000                     0.000669          0.010243
   257.600000                     0.000668          0.010225
   257.700000                     0.000667          0.010207
   257.800000                     0.000665          0.010189
   257.900000                     0.000664          0.010172
   258.000000                     0.000663          0.010154
   258.100000                     0.000662          0.010136
   258.200000                     0.000661          0.010118
   258.300000                     0.000660          0.010100
   258.400000                     0.000658          0.010083
   258.500000                     0.000657          0.010065
   258.600000                     0.000656          0.010047
   258.700000                     0.000655          0.010030
   258.800000                     0.000654          0.010012
   258.900000                     0.000653          0.009995
   259.000000                     0.000652          0.009978
   259.100000                     0.000650          0.009960
   259.200000                     0.000649          0.009943
   259.300000                     0.000648          0.009926
   259.400000                     0.000647          0.009908
   259.500000                     0.000646          0.009891
   259.600000                     0.000645          0.009874
   259.700000                     0.000644          0.009857
   259.800000                     0.000643          0.009840
   259.900000                     0.000641          0.009823
   260.000000                     0.000640          0.009806
   260.100000                     0.000639          0.009789
   260.200000                     0.000638          0.009772
   260.300000                     0.000637          0.009756
   260.400000                     0.000636          0.009739
   260.500000                     0.000635          0.009722
   260.600000                     0.000634          0.009705
   260.700000                     0.000633          0.009689
   260.800000                     0.000632          0.009672
   260.900000                     0.000631          0.009656
   261.000000                     0.000629          0.009639
   261.100000                     0.000628          0.009623
   261.200000                     0.000627          0.009606
   261.300000                     0.000626          0.009590
   261.400000                     0.000625          0.009574
   261.500000                     0.000624          0.009557
   261.600000                     0.000623          0.009541
   261.700000                     0.000622          0.009525
   261.800000                     0.000621          0.009509
   261.900000                     0.000620          0.009493
   262.000000                     0.000619          0.009477
   262.100000                     0.000618          0.009461
   262.200000                     0.000617          0.009445
   262.300000                     0.000616          0.009429
   262.400000                     0.000615          0.009413
   262.500000                     0.000614          0.009397
   262.600000                     0.000613          0.009381
   262.700000                     0.000612          0.009365
   262.800000                     0.000611          0.009350
   262.900000                     0.000610          0.009334
   263.000000                     0.000609          0.009318
   263.100000                     0.000607          0.009303
   263.200000                     0.000606          0.009287
   263.300000                     0.000605          0.009271
   263.400000                     0.000604          0.009256
   263.500000                     0.000603          0.009240
   263.600000                     0.000602          0.009225
   263.700000                     0.000601          0.009210
   263.800000                     0.000600          0.009194
   263.900000                     0.000599          0.009179
   264.000000                     0.000598          0.009164
   264.100000                     0.000597          0.009149
   264.200000                     0.000596          0.009133
   264.300000                     0.000595          0.009118
   264.400000                     0.000594          0.009103
   264.500000                     0.000593          0.009088
   264.600000                     0.000593          0.009073
   264.700000                     0.000592          0.009058
   264.800000                     0.000591          0.009043
   264.900000                     0.000590          0.009028
   265.000000                     0.000589          0.009013
   265.100000                     0.000588          0.008999
   265.200000                     0.000587          0.008984
   265.300000                     0.000586          0.008969
   265.400000                     0.000585          0.008954
   265.500000                     0.000584          0.008940
   265.600000                     0.000583          0.008925
   265.700000                     0.000582          0.008910
   265.800000                     0.000581          0.008896
   265.900000                     0.000580          0.008881
   266.000000                     0.000579          0.008867
   266.100000                     0.000578          0.008852
   266.200000                     0.000577          0.008838
   266.300000                     0.000576          0.008823
   266.400000                     0.000575          0.008809
   266.500000                     0.000574          0.008795
   266.600000                     0.000573          0.008780
   266.700000                     0.000572          0.008766
   266.800000                     0.000572          0.008752
   266.900000                     0.000571          0.008738
   267.000000                     0.000570          0.008724
   267.100000                     0.000569          0.008710
   267.200000                     0.000568          0.008695
   267.300000                     0.000567          0.008681
   267.400000                     0.000566          0.008667
   267.500000                     0.000565          0.008653
   267.600000                     0.000564          0.008640
   267.700000                     0.000563          0.008626
   267.800000                     0.000562          0.008612
   267.900000                     0.000561          0.008598
   268.000000                     0.000561          0.008584
   268.100000                     0.000560          0.008570
   268.200000                     0.000559          0.008557
   268.300000                     0.000558          0.008543
