v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   121.400000                    2491.529319          0.272554
   121.500000                    2513.878552          0.274999
   121.600000                    2536.530109          0.277476
   121.700000                    2559.488040          0.279988
   121.800000                    2582.756416          0.282533
   121.900000                    2606.339328          0.285113
   122.000000                    2630.240881          0.287728
   122.100000                    2654.465192          0.290378
   122.200000                    2679.016391          0.293063
   122.300000                    2703.898615          0.295785
   122.400000                    2729.116004          0.298544
   122.500000                    2754.672702          0.301340
   122.600000                    2780.572848          0.304173
   122.700000                    2806.820574          0.307044
   122.800000                    2833.420004          0.309954
   122.900000                    2860.375244          0.312903
   123.000000                    2887.690381          0.315891
   123.100000                    2915.369476          0.318919
   123.200000                    2943.416558          0.321987
   123.300000                    2971.835619          0.325095
   123.400000                    3000.630608          0.328245
   123.500000                    3029.805422          0.331437
   123.600000                    3059.363899          0.334670
   123.700000                    3089.309813          0.337946
   123.800000                    3119.646862          0.341265
   123.900000                    3150.378659          0.344627
   124.000000                    3181.508727          0.348032
   124.100000                    3213.040482          0.351481
   124.200000                    3244.977229          0.354975
   124.300000                    3277.322147          0.358513
   124.400000                    3310.078277          0.362097
   124.500000                    3343.248511          0.365725
   124.600000                    3376.835578          0.369399
   124.700000                    3410.842030          0.373119
   124.800000                    3445.270227          0.376886
   124.900000                    3480.122323          0.380698
   125.000000                    3515.400250          0.384557
   125.100000                    3551.105700          0.388463
   125.200000                    3587.240108          0.392416
   125.300000                    3623.804636          0.396416
   125.400000                    3660.800149          0.400463
   125.500000                    3698.227203          0.404557
   125.600000                    3736.086020          0.408698
   125.700000                    3774.376465          0.412887
   125.800000                    3813.098032          0.417123
   125.900000                    3852.249815          0.421406
   126.000000                    3891.830487          0.425736
   126.100000                    3931.838280          0.430112
   126.200000                    3972.270957          0.434535
   126.300000                    4013.125790          0.439004
   126.400000                    4054.399533          0.443519
   126.500000                    4096.088400          0.448080
   126.600000                    4138.188036          0.452685
   126.700000                    4180.693493          0.457335
   126.800000                    4223.599206          0.462029
   126.900000                    4266.898962          0.466765
   127.000000                    4310.585877          0.471544
   127.100000                    4354.652370          0.476365
   127.200000                    4399.090136          0.481226
   127.300000                    4443.890119          0.486127
   127.400000                    4489.042490          0.491066
   127.500000                    4534.536619          0.496043
   127.600000                    4580.361054          0.501056
   127.700000                    4626.503494          0.506103
   127.800000                    4672.950769          0.511184
   127.900000                    4719.688821          0.516297
   128.000000                    4766.702677          0.521440
   128.100000                    4813.976438          0.526611
   128.200000                    4861.493259          0.531809
   128.300000                    4909.235334          0.537032
   128.400000                    4957.183883          0.542277
   128.500000                    5005.319144          0.547543
   128.600000                    5053.620360          0.552826
   128.700000                    5102.065779          0.558126
   128.800000                    5150.632648          0.563439
   128.900000                    5199.297215          0.568762
   129.000000                    5248.034733          0.574094
   129.100000                    5296.819466          0.579430
   129.200000                    5345.624703          0.584769
   129.300000                    5394.422768          0.590108
   129.400000                    5443.185046          0.595442
   129.500000                    5491.882000          0.600769
   129.600000                    5540.483203          0.606085
   129.700000                    5588.957368          0.611388
   129.800000                    5637.272385          0.616673
   129.900000                    5685.395363          0.621938
   130.000000                    5733.292677          0.627177
   130.100000                    5780.930017          0.632388
   130.200000                    5828.272449          0.637567
   130.300000                    5875.284466          0.642710
   130.400000                    5921.930064          0.647813
   130.500000                    5968.172805          0.652871
   130.600000                    6013.975892          0.657882
   130.700000                    6059.302253          0.662840
   130.800000                    6104.114614          0.667742
   130.900000                    6148.375596          0.672584
   131.000000                    6192.047797          0.677361
   131.100000                    6235.093888          0.682070
   131.200000                    6277.476708          0.686707
   131.300000                    6319.159363          0.691266
   131.400000                    6360.105326          0.695746
   131.500000                    6400.278538          0.700140
   131.600000                    6439.643510          0.704446
   131.700000                    6478.165427          0.708660
   131.800000                    6515.810248          0.712779
   131.900000                    6552.544813          0.716797
   132.000000                    6588.336940          0.720712
   132.100000                    6623.155526          0.724521
   132.200000                    6656.970641          0.728220
   132.300000                    6689.753626          0.731807
   132.400000                    6721.477182          0.735277
   132.500000                    6752.115454          0.738628
   132.600000                    6781.644119          0.741859
   132.700000                    6810.040456          0.744965
   132.800000                    6837.283425          0.747945
   132.900000                    6863.353728          0.750797
   133.000000                    6888.233872          0.753519
   133.100000                    6911.908223          0.756109
   133.200000                    6934.363052          0.758565
   133.300000                    6955.586575          0.760887
   133.400000                    6975.568988          0.763073
   133.500000                    6994.302494          0.765122
   133.600000                    7011.781318          0.767034
   133.700000                    7028.001725          0.768808
   133.800000                    7042.962018          0.770445
   133.900000                    7056.662541          0.771943
   134.000000                    7069.105669          0.773305
   134.100000                    7080.295789          0.774529
   134.200000                    7090.239282          0.775617
   134.300000                    7098.944489          0.776569
   134.400000                    7106.421682          0.777387
   134.500000                    7112.683018          0.778072
   134.600000                    7117.742495          0.778625
   134.700000                    7121.615903          0.779049
   134.800000                    7124.320764          0.779345
   134.900000                    7125.876277          0.779515
   135.000000                    7126.303248          0.779562
   135.100000                    7125.624026          0.779487
   135.200000                    7123.862430          0.779295
   135.300000                    7121.043677          0.778986
   135.400000                    7117.194306          0.778565
   135.500000                    7112.342094          0.778034
   135.600000                    7106.515983          0.777397
   135.700000                    7099.745995          0.776656
   135.800000                    7092.063151          0.775816
   135.900000                    7083.499385          0.774879
   136.000000                    7074.087463          0.773850
   136.100000                    7063.860900          0.772731
   136.200000                    7052.853875          0.771527
   136.300000                    7041.101150          0.770241
   136.400000                    7028.637988          0.768878
   136.500000                    7015.500075          0.767441
   136.600000                    7001.723434          0.765934
   136.700000                    6987.344360          0.764361
   136.800000                    6972.399333          0.762726
   136.900000                    6956.924951          0.761033
   137.000000                    6940.957863          0.759286
   137.100000                    6924.534692          0.757490
   137.200000                    6907.691978          0.755647
   137.300000                    6890.466114          0.753763
   137.400000                    6872.893283          0.751841
   137.500000                    6855.009409          0.749884
   137.600000                    6836.850098          0.747898
   137.700000                    6818.450596          0.745885
   137.800000                    6799.845736          0.743850
   137.900000                    6781.069901          0.741796
   138.000000                    6762.156985          0.739727
   138.100000                    6743.140356          0.737647
   138.200000                    6724.052827          0.735559
   138.300000                    6704.926626          0.733466
   138.400000                    6685.793375          0.731373
   138.500000                    6666.684064          0.729283
   138.600000                    6647.629038          0.727198
   138.700000                    6628.657979          0.725123
   138.800000                    6609.799898          0.723060
   138.900000                    6591.083122          0.721013
   139.000000                    6572.535292          0.718984
   139.100000                    6554.183359          0.716976
   139.200000                    6536.053583          0.714993
   139.300000                    6518.171533          0.713037
   139.400000                    6500.562093          0.711110
   139.500000                    6483.249467          0.709217
   139.600000                    6466.257185          0.707358
   139.700000                    6449.608113          0.705537
   139.800000                    6433.324464          0.703755
   139.900000                    6417.427806          0.702016
   140.000000                    6401.939079          0.700322
   140.100000                    6386.878604          0.698674
   140.200000                    6372.266097          0.697076
   140.300000                    6358.120686          0.695529
   140.400000                    6344.460923          0.694034
   140.500000                    6331.304798          0.692595
   140.600000                    6318.669756          0.691213
   140.700000                    6306.572709          0.689890
   140.800000                    6295.030051          0.688627
   140.900000                    6284.057674          0.687427
   141.000000                    6273.670976          0.686290
   141.100000                    6263.884880          0.685220
   141.200000                    6254.713843          0.684217
   141.300000                    6246.171866          0.683282
   141.400000                    6238.272510          0.682418
   141.500000                    6231.028903          0.681626
   141.600000                    6224.453748          0.680906
   141.700000                    6218.559335          0.680262
   141.800000                    6213.357547          0.679693
   141.900000                    6208.859866          0.679201
   142.000000                    6205.077380          0.678787
   142.100000                    6202.020792          0.678452
   142.200000                    6199.700416          0.678199
   142.300000                    6198.126187          0.678026
   142.400000                    6197.307664          0.677937
   142.500000                    6197.254027          0.677931
   142.600000                    6197.974082          0.678010
   142.700000                    6199.476259          0.678174
   142.800000                    6201.768611          0.678425
   142.900000                    6204.858817          0.678763
   143.000000                    6208.754172          0.679189
   143.100000                    6213.461591          0.679704
   143.200000                    6218.987599          0.680308
   143.300000                    6225.338332          0.681003
   143.400000                    6232.519525          0.681789
   143.500000                    6240.536513          0.682666
   143.600000                    6249.394216          0.683635
   143.700000                    6259.097137          0.684696
   143.800000                    6269.649348          0.685850
   143.900000                    6281.054487          0.687098
   144.000000                    6293.315738          0.688439
   144.100000                    6306.435828          0.689875
   144.200000                    6320.417012          0.691404
   144.300000                    6335.261057          0.693028
   144.400000                    6350.969231          0.694746
   144.500000                    6367.542288          0.696559
   144.600000                    6384.980449          0.698467
   144.700000                    6403.283389          0.700469
   144.800000                    6422.450219          0.702566
   144.900000                    6442.479465          0.704757
   145.000000                    6463.369050          0.707042
   145.100000                    6485.116274          0.709421
   145.200000                    6507.717792          0.711893
   145.300000                    6531.169596          0.714459
   145.400000                    6555.466984          0.717117
   145.500000                    6580.604546          0.719866
   145.600000                    6606.576134          0.722708
   145.700000                    6633.374839          0.725639
   145.800000                    6660.992965          0.728660
   145.900000                    6689.422003          0.731770
   146.000000                    6718.652607          0.734968
   146.100000                    6748.674564          0.738252
   146.200000                    6779.476768          0.741622
   146.300000                    6811.047196          0.745075
   146.400000                    6843.372875          0.748611
   146.500000                    6876.439860          0.752229
   146.600000                    6910.233206          0.755925
   146.700000                    6944.736940          0.759700
   146.800000                    6979.934035          0.763550
   146.900000                    7015.806389          0.767474
   147.000000                    7052.334796          0.771470
   147.100000                    7089.498927          0.775536
   147.200000                    7127.277306          0.779668
   147.300000                    7165.647289          0.783866
   147.400000                    7204.585050          0.788125
   147.500000                    7244.065560          0.792444
   147.600000                    7284.062579          0.796819
   147.700000                    7324.548638          0.801248
   147.800000                    7365.495037          0.805727
   147.900000                    7406.871834          0.810254
   148.000000                    7448.647849          0.814824
   148.100000                    7490.790662          0.819434
   148.200000                    7533.266619          0.824080
   148.300000                    7576.040842          0.828759
   148.400000                    7619.077247          0.833467
   148.500000                    7662.338556          0.838200
   148.600000                    7705.786328          0.842953
   148.700000                    7749.380982          0.847721
   148.800000                    7793.081837          0.852502
   148.900000                    7836.847145          0.857290
   149.000000                    7880.634143          0.862080
   149.100000                    7924.399101          0.866867
   149.200000                    7968.097376          0.871647
   149.300000                    8011.683482          0.876415
   149.400000                    8055.111148          0.881166
   149.500000                    8098.333403          0.885894
   149.600000                    8141.302646          0.890595
   149.700000                    8183.970738          0.895262
   149.800000                    8226.289089          0.899891
   149.900000                    8268.208754          0.904477
   150.000000                    8309.680534          0.909014
   150.100000                    8350.655079          0.913496
   150.200000                    8391.082996          0.917919
   150.300000                    8430.914964          0.922276
   150.400000                    8470.101843          0.926563
   150.500000                    8508.594797          0.930773
   150.600000                    8546.345409          0.934903
   150.700000                    8583.305800          0.938946
   150.800000                    8619.428752          0.942898
   150.900000                    8654.667827          0.946753
   151.000000                    8688.977484          0.950506
   151.100000                    8722.313197          0.954153
   151.200000                    8754.631570          0.957688
   151.300000                    8785.890446          0.961107
   151.400000                    8816.049016          0.964407
   151.500000                    8845.067918          0.967581
   151.600000                    8872.909337          0.970627
   151.700000                    8899.537091          0.973540
   151.800000                    8924.916719          0.976316
   151.900000                    8949.015552          0.978952
   152.000000                    8971.802786          0.981445
   152.100000                    8993.249537          0.983791
   152.200000                    9013.328895          0.985987
   152.300000                    9032.015968          0.988032
   152.400000                    9049.287908          0.989921
   152.500000                    9065.123942          0.991653
   152.600000                    9079.505384          0.993227
   152.700000                    9092.415639          0.994639
   152.800000                    9103.840201          0.995889
   152.900000                    9113.766643          0.996975
   153.000000                    9122.184590          0.997895
   153.100000                    9129.085698          0.998650
   153.200000                    9134.463613          0.999239
   153.300000                    9138.313933          0.999660
   153.400000                    9140.634153          0.999914
   153.500000                    9141.423618          1.000000
   153.600000                    9140.683459          0.999919
   153.700000                    9138.416531          0.999671
   153.800000                    9134.627349          0.999257
   153.900000                    9129.322018          0.998676
   154.000000                    9122.508159          0.997931
   154.100000                    9114.194846          0.997021
   154.200000                    9104.392527          0.995949
   154.300000                    9093.112955          0.994715
   154.400000                    9080.369123          0.993321
   154.500000                    9066.175188          0.991768
   154.600000                    9050.546412          0.990059
   154.700000                    9033.499096          0.988194
   154.800000                    9015.050519          0.986176
   154.900000                    8995.218887          0.984006
   155.000000                    8974.023275          0.981688
   155.100000                    8951.483581          0.979222
   155.200000                    8927.620483          0.976612
   155.300000                    8902.455396          0.973859
   155.400000                    8876.010438          0.970966
   155.500000                    8848.308397          0.967935
   155.600000                    8819.372701          0.964770
   155.700000                    8789.227395          0.961472
   155.800000                    8757.897120          0.958045
   155.900000                    8725.407091          0.954491
   156.000000                    8691.783082          0.950813
   156.100000                    8657.051414          0.947013
   156.200000                    8621.238939          0.943096
   156.300000                    8584.373030          0.939063
   156.400000                    8546.481570          0.934918
   156.500000                    8507.592942          0.930664
   156.600000                    8467.736019          0.926304
   156.700000                    8426.940154          0.921841
   156.800000                    8385.235164          0.917279
   156.900000                    8342.651321          0.912621
   157.000000                    8299.219339          0.907869
   157.100000                    8254.970352          0.903029
   157.200000                    8209.935898          0.898103
   157.300000                    8164.147900          0.893094
   157.400000                    8117.638640          0.888006
   157.500000                    8070.440735          0.882843
   157.600000                    8022.587108          0.877608
   157.700000                    7974.110955          0.872305
   157.800000                    7925.045715          0.866938
   157.900000                    7875.425030          0.861510
   158.000000                    7825.282712          0.856025
   158.100000                    7774.652696          0.850486
   158.200000                    7723.569002          0.844898
   158.300000                    7672.065688          0.839264
   158.400000                    7620.176809          0.833588
   158.500000                    7567.936362          0.827873
   158.600000                    7515.378246          0.822123
   158.700000                    7462.536210          0.816343
   158.800000                    7409.443803          0.810535
   158.900000                    7356.134329          0.804703
   159.000000                    7302.640794          0.798852
   159.100000                    7248.995863          0.792983
   159.200000                    7195.231809          0.787102
   159.300000                    7141.380468          0.781211
   159.400000                    7087.473199          0.775314
   159.500000                    7033.540833          0.769414
   159.600000                    6979.613642          0.763515
   159.700000                    6925.721292          0.757620
   159.800000                    6871.892814          0.751731
   159.900000                    6818.156562          0.745853
   160.000000                    6764.540190          0.739988
   160.100000                    6711.070620          0.734138
   160.200000                    6657.774012          0.728308
   160.300000                    6604.675749          0.722500
   160.400000                    6551.800410          0.716716
   160.500000                    6499.171758          0.710958
   160.600000                    6446.812722          0.705231
   160.700000                    6394.745385          0.699535
   160.800000                    6342.990978          0.693873
   160.900000                    6291.569873          0.688248
   161.000000                    6240.501579          0.682662
   161.100000                    6189.804740          0.677116
   161.200000                    6139.497137          0.671613
   161.300000                    6089.595696          0.666154
   161.400000                    6040.116487          0.660741
   161.500000                    5991.074738          0.655377
   161.600000                    5942.484840          0.650061
   161.700000                    5894.360365          0.644797
   161.800000                    5846.714074          0.639585
   161.900000                    5799.557935          0.634426
   162.000000                    5752.903139          0.629322
   162.100000                    5706.760118          0.624275
   162.200000                    5661.138564          0.619284
   162.300000                    5616.047447          0.614352
   162.400000                    5571.495039          0.609478
   162.500000                    5527.488932          0.604664
   162.600000                    5484.036065          0.599911
   162.700000                    5441.142740          0.595218
   162.800000                    5398.814650          0.590588
   162.900000                    5357.056902          0.586020
   163.000000                    5315.874037          0.581515
   163.100000                    5275.270058          0.577073
   163.200000                    5235.248447          0.572695
   163.300000                    5195.812198          0.568381
   163.400000                    5156.963830          0.564131
   163.500000                    5118.705416          0.559946
   163.600000                    5081.038605          0.555826
   163.700000                    5043.964641          0.551770
   163.800000                    5007.484390          0.547779
   163.900000                    4971.598354          0.543854
   164.000000                    4936.306700          0.539993
   164.100000                    4901.609272          0.536198
   164.200000                    4867.505616          0.532467
   164.300000                    4833.994997          0.528801
   164.400000                    4801.076416          0.525200
   164.500000                    4768.748630          0.521664
   164.600000                    4737.010165          0.518192
   164.700000                    4705.859336          0.514784
   164.800000                    4675.294256          0.511440
   164.900000                    4645.312858          0.508161
   165.000000                    4615.912904          0.504945
   165.100000                    4587.091998          0.501792
   165.200000                    4558.847597          0.498702
   165.300000                    4531.177026          0.495675
   165.400000                    4504.077486          0.492711
   165.500000                    4477.546063          0.489808
   165.600000                    4451.579738          0.486968
   165.700000                    4426.175397          0.484189
   165.800000                    4401.329833          0.481471
   165.900000                    4377.039761          0.478814
   166.000000                    4353.301817          0.476217
   166.100000                    4330.112566          0.473680
   166.200000                    4307.468508          0.471203
   166.300000                    4285.366082          0.468785
   166.400000                    4263.801669          0.466426
   166.500000                    4242.771592          0.464126
   166.600000                    4222.272126          0.461883
   166.700000                    4202.299492          0.459699
   166.800000                    4182.849864          0.457571
   166.900000                    4163.919368          0.455500
   167.000000                    4145.504081          0.453486
   167.100000                    4127.600034          0.451527
   167.200000                    4110.203209          0.449624
   167.300000                    4093.309540          0.447776
   167.400000                    4076.914912          0.445982
   167.500000                    4061.015158          0.444243
   167.600000                    4045.606057          0.442558
   167.700000                    4030.683335          0.440925
   167.800000                    4016.242658          0.439345
   167.900000                    4002.279632          0.437818
   168.000000                    3988.789800          0.436342
   168.100000                    3975.768638          0.434918
   168.200000                    3963.211552          0.433544
   168.300000                    3951.113873          0.432221
   168.400000                    3939.470856          0.430947
   168.500000                    3928.277672          0.429723
   168.600000                    3917.529408          0.428547
   168.700000                    3907.221060          0.427419
   168.800000                    3897.347529          0.426339
   168.900000                    3887.903618          0.425306
   169.000000                    3878.884028          0.424319
   169.100000                    3870.283350          0.423379
   169.200000                    3862.096065          0.422483
   169.300000                    3854.316537          0.421632
   169.400000                    3846.939011          0.420825
   169.500000                    3839.957606          0.420061
   169.600000                    3833.366316          0.419340
   169.700000                    3827.159001          0.418661
   169.800000                    3821.329388          0.418023
   169.900000                    3815.871063          0.417426
   170.000000                    3810.777475          0.416869
   170.100000                    3806.041930          0.416351
   170.200000                    3801.657588          0.415872
   170.300000                    3797.617465          0.415430
   170.400000                    3793.914428          0.415024
   170.500000                    3790.541201          0.414655
   170.600000                    3787.490359          0.414322
   170.700000                    3784.754333          0.414022
   170.800000                    3782.325414          0.413757
   170.900000                    3780.195748          0.413524
   171.000000                    3778.357349          0.413323
   171.100000                    3776.802096          0.413153
   171.200000                    3775.521746          0.413012
   171.300000                    3774.507931          0.412902
   171.400000                    3773.752175          0.412819
   171.500000                    3773.245897          0.412763
   171.600000                    3772.980421          0.412734
   171.700000                    3772.946991          0.412731
   171.800000                    3773.136775          0.412752
   171.900000                    3773.540888          0.412796
   172.000000                    3774.150399          0.412862
   172.100000                    3774.956348          0.412951
   172.200000                    3775.949764          0.413059
   172.300000                    3777.121682          0.413187
   172.400000                    3778.463161          0.413334
   172.500000                    3779.965305          0.413499
   172.600000                    3781.619281          0.413679
   172.700000                    3783.416345          0.413876
   172.800000                    3785.347862          0.414087
   172.900000                    3787.405326          0.414312
   173.000000                    3789.580392          0.414550
   173.100000                    3791.864891          0.414800
   173.200000                    3794.250862          0.415061
   173.300000                    3796.730575          0.415333
   173.400000                    3799.296553          0.415613
   173.500000                    3801.941603          0.415903
   173.600000                    3804.658838          0.416200
   173.700000                    3807.441701          0.416504
   173.800000                    3810.283993          0.416815
   173.900000                    3813.179892          0.417132
   174.000000                    3816.123981          0.417454
   174.100000                    3819.111269          0.417781
   174.200000                    3822.137208          0.418112
   174.300000                    3825.197720          0.418447
   174.400000                    3828.289210          0.418785
   174.500000                    3831.408586          0.419126
   174.600000                    3834.553272          0.419470
   174.700000                    3837.721225          0.419817
   174.800000                    3840.910944          0.420166
   174.900000                    3844.121480          0.420517
   175.000000                    3847.352447          0.420870
   175.100000                    3850.604022          0.421226
   175.200000                    3853.876956          0.421584
   175.300000                    3857.172568          0.421944
   175.400000                    3860.492750          0.422308
   175.500000                    3863.839960          0.422674
   175.600000                    3867.217220          0.423043
   175.700000                    3870.628107          0.423416
   175.800000                    3874.076744          0.423794
   175.900000                    3877.567789          0.424175
   176.000000                    3881.106425          0.424563
   176.100000                    3884.698338          0.424956
   176.200000                    3888.349708          0.425355
   176.300000                    3892.067185          0.425762
   176.400000                    3895.857877          0.426176
   176.500000                    3899.729320          0.426600
   176.600000                    3903.689464          0.427033
   176.700000                    3907.746648          0.427477
   176.800000                    3911.909573          0.427932
   176.900000                    3916.187285          0.428400
   177.000000                    3920.589142          0.428882
   177.100000                    3925.124799          0.429378
   177.200000                    3929.804173          0.429890
   177.300000                    3934.637425          0.430418
   177.400000                    3939.634934          0.430965
   177.500000                    3944.807268          0.431531
   177.600000                    3950.165165          0.432117
   177.700000                    3955.719509          0.432725
   177.800000                    3961.481302          0.433355
   177.900000                    3967.461647          0.434009
   178.000000                    3973.671725          0.434689
   178.100000                    3980.122770          0.435394
   178.200000                    3986.826056          0.436127
   178.300000                    3993.792873          0.436890
   178.400000                    4001.034514          0.437682
   178.500000                    4008.562250          0.438505
   178.600000                    4016.387323          0.439361
   178.700000                    4024.520928          0.440251
   178.800000                    4032.974196          0.441176
   178.900000                    4041.758187          0.442137
   179.000000                    4050.883875          0.443135
   179.100000                    4060.362138          0.444172
   179.200000                    4070.203750          0.445248
   179.300000                    4080.419370          0.446366
   179.400000                    4091.019536          0.447525
   179.500000                    4102.014657          0.448728
   179.600000                    4113.415010          0.449975
   179.700000                    4125.230729          0.451268
   179.800000                    4137.471807          0.452607
   179.900000                    4150.148087          0.453994
   180.000000                    4163.269262          0.455429
   180.100000                    4176.844869          0.456914
   180.200000                    4190.884291          0.458450
   180.300000                    4205.396751          0.460037
   180.400000                    4220.391311          0.461678
   180.500000                    4235.876874          0.463372
   180.600000                    4251.862177          0.465120
   180.700000                    4268.355796          0.466925
   180.800000                    4285.366141          0.468785
   180.900000                    4302.901457          0.470704
   181.000000                    4320.969822          0.472680
   181.100000                    4339.579146          0.474716
   181.200000                    4358.737170          0.476812
   181.300000                    4378.451466          0.478968
   181.400000                    4398.729431          0.481186
   181.500000                    4419.578292          0.483467
   181.600000                    4441.005095          0.485811
   181.700000                    4463.016710          0.488219
   181.800000                    4485.619823          0.490692
   181.900000                    4508.820933          0.493230
   182.000000                    4532.626351          0.495834
   182.100000                    4557.042189          0.498505
   182.200000                    4582.074362          0.501243
   182.300000                    4607.728573          0.504049
   182.400000                    4634.010314          0.506924
   182.500000                    4660.924856          0.509869
   182.600000                    4688.477237          0.512883
   182.700000                    4716.672257          0.515967
   182.800000                    4745.514467          0.519122
   182.900000                    4775.008157          0.522348
   183.000000                    4805.157344          0.525647
   183.100000                    4835.965762          0.529017
   183.200000                    4867.436844          0.532459
   183.300000                    4899.573712          0.535975
   183.400000                    4932.379157          0.539564
   183.500000                    4965.855623          0.543226
   183.600000                    5000.005195          0.546961
   183.700000                    5034.829571          0.550771
   183.800000                    5070.330049          0.554654
   183.900000                    5106.507505          0.558612
   184.000000                    5143.362366          0.562643
   184.100000                    5180.894596          0.566749
   184.200000                    5219.103663          0.570929
   184.300000                    5257.988521          0.575183
   184.400000                    5297.547577          0.579510
   184.500000                    5337.778670          0.583911
   184.600000                    5378.679039          0.588385
   184.700000                    5420.245297          0.592932
   184.800000                    5462.473395          0.597552
   184.900000                    5505.358598          0.602243
   185.000000                    5548.895450          0.607006
   185.100000                    5593.077740          0.611839
   185.200000                    5637.898472          0.616742
   185.300000                    5683.349828          0.621714
   185.400000                    5729.423136          0.626754
   185.500000                    5776.108833          0.631861
   185.600000                    5823.396432          0.637034
   185.700000                    5871.274486          0.642271
   185.800000                    5919.730550          0.647572
   185.900000                    5968.751150          0.652935
   186.000000                    6018.321744          0.658357
   186.100000                    6068.426690          0.663838
   186.200000                    6119.049211          0.669376
   186.300000                    6170.171362          0.674968
   186.400000                    6221.773996          0.680613
   186.500000                    6273.836737          0.686309
   186.600000                    6326.337944          0.692052
   186.700000                    6379.254691          0.697840
   186.800000                    6432.562735          0.703672
   186.900000                    6486.236497          0.709543
   187.000000                    6540.249036          0.715452
   187.100000                    6594.572038          0.721394
   187.200000                    6649.175794          0.727368
   187.300000                    6704.029191          0.733368
   187.400000                    6759.099709          0.739392
   187.500000                    6814.353409          0.745437
   187.600000                    6869.754943          0.751497
   187.700000                    6925.267550          0.757570
   187.800000                    6980.853077          0.763651
   187.900000                    7036.471986          0.769735
   188.000000                    7092.083382          0.775818
   188.100000                    7147.645037          0.781896
   188.200000                    7203.113426          0.787964
   188.300000                    7258.443765          0.794017
   188.400000                    7313.590059          0.800049
   188.500000                    7368.505157          0.806057
   188.600000                    7423.140809          0.812033
   188.700000                    7477.447735          0.817974
   188.800000                    7531.375700          0.823873
   188.900000                    7584.873595          0.829726
   189.000000                    7637.889525          0.835525
   189.100000                    7690.370904          0.841266
   189.200000                    7742.264558          0.846943
   189.300000                    7793.516830          0.852550
   189.400000                    7844.073702          0.858080
   189.500000                    7893.880905          0.863529
   189.600000                    7942.884053          0.868889
   189.700000                    7991.028771          0.874156
   189.800000                    8038.260829          0.879323
   189.900000                    8084.526279          0.884384
   190.000000                    8129.771602          0.889333
   190.100000                    8173.943848          0.894165
   190.200000                    8216.990782          0.898874
   190.300000                    8258.861031          0.903455
   190.400000                    8299.504229          0.907901
   190.500000                    8338.871166          0.912207
   190.600000                    8376.913923          0.916369
   190.700000                    8413.586023          0.920380
   190.800000                    8448.842556          0.924237
   190.900000                    8482.640321          0.927934
   191.000000                    8514.937942          0.931467
   191.100000                    8545.695998          0.934832
   191.200000                    8574.877124          0.938024
   191.300000                    8602.446122          0.941040
   191.400000                    8628.370055          0.943876
   191.500000                    8652.618328          0.946529
   191.600000                    8675.162767          0.948995
   191.700000                    8695.977680          0.951272
   191.800000                    8715.039914          0.953357
   191.900000                    8732.328893          0.955248
   192.000000                    8747.826648          0.956944
   192.100000                    8761.517837          0.958441
   192.200000                    8773.389753          0.959740
   192.300000                    8783.432313          0.960839
   192.400000                    8791.638048          0.961736
   192.500000                    8798.002072          0.962432
   192.600000                    8802.522044          0.962927
   192.700000                    8805.198122          0.963220
   192.800000                    8806.032905          0.963311
